segment_id,booking_id,flight_number,origin_airport,destination_airport,scheduled_departure,actual_departure,status
1974,BKG00009318,GA540,CGK,SYD,2023-12-05 19:13:30,2023-12-05 19:16:30,Flown
1975,BKG00009394,GA724,SUB,BDO,2025-07-16 15:47:21,2025-07-16 17:13:21,Flown
1976,BKG00014258,GA745,MDC,LHR,2025-02-14 09:05:32,2025-02-14 11:06:32,Flown
1977,BKG00007121,GA925,NRT,CGK,2025-08-21 21:54:55,2025-08-21 22:15:55,Flown
1978,BKG00007447,GA903,BDO,BKK,2024-06-27 14:42:01,2024-06-27 16:17:01,Flown
1979,BKG00012015,GA240,BKK,BDO,2023-12-10 23:11:21,2023-12-11 00:00:21,Flown
1980,BKG00013089,GA320,SIN,LHR,2024-12-01 09:24:06,2024-12-01 10:40:06,Flown
1981,BKG00006402,GA177,CGK,UPG,2025-02-01 05:36:09,2025-02-01 08:10:09,Flown
1982,BKG00002063,GA487,BKK,HKG,2024-04-24 04:37:07,2024-04-24 05:20:07,Flown
1983,BKG00011271,GA857,MDC,LHR,2025-04-15 23:38:59,2025-04-16 01:46:59,Flown
1984,BKG00011820,GA548,SUB,NRT,2025-11-14 12:04:04,2025-11-14 13:29:04,Flown
1985,BKG00014212,GA959,SYD,UPG,2025-11-24 18:30:11,2025-11-24 18:53:11,No-Show
1986,BKG00008767,GA304,MDC,DXB,2025-05-11 00:03:37,2025-05-11 01:33:37,Flown
1987,BKG00003582,GA562,KUL,CGK,2024-05-26 00:49:27,2024-05-26 03:31:27,Flown
1988,BKG00005275,GA651,SUB,BKK,2025-09-08 17:50:54,2025-09-08 19:30:54,Cancelled
1989,BKG00006607,GA901,CGK,KUL,2025-09-30 19:58:22,2025-09-30 21:00:22,Flown
1990,BKG00013710,GA523,DPS,CGK,2023-06-27 05:42:56,2023-06-27 06:36:56,Flown
1991,BKG00007113,GA499,BDO,SIN,2024-11-27 09:58:49,2024-11-27 11:09:49,Flown
1992,BKG00006402,GA299,PLM,SYD,2024-02-10 16:18:11,2024-02-10 17:01:11,No-Show
1993,BKG00003422,GA733,KUL,NRT,2025-09-28 15:40:40,2025-09-28 15:59:40,Flown
1994,BKG00014493,GA280,HKG,LHR,2024-11-08 09:27:38,2024-11-08 09:52:38,Flown
1995,BKG00001587,GA158,CGK,BDO,2023-06-03 19:58:44,2023-06-03 20:34:44,Flown
1996,BKG00008995,GA934,BKK,SYD,2026-01-06 00:24:01,2026-01-06 02:40:01,Flown
1997,BKG00008801,GA556,CGK,BDO,2025-02-17 08:33:09,2025-02-17 11:07:09,Flown
1998,BKG00008166,GA840,NRT,SYD,2024-11-16 06:27:20,2024-11-16 07:12:20,Flown
1999,BKG00003797,GA305,SYD,SUB,2025-01-28 18:48:45,2025-01-28 19:22:45,Flown
2000,BKG00009321,GA931,SIN,DXB,2025-09-09 19:34:05,2025-09-09 22:23:05,Cancelled
2001,BKG00010319,GA582,MDC,SYD,2025-01-03 14:12:16,2025-01-03 16:08:16,Flown
2002,BKG00001324,GA283,BDO,HKG,2024-09-27 17:07:50,2024-09-27 16:58:50,Flown
2003,BKG00010175,GA232,BKK,DXB,2023-11-17 17:45:32,2023-11-17 20:29:32,Flown
2004,BKG00003840,GA314,DXB,CGK,2025-09-15 20:49:09,2025-09-15 20:56:09,Flown
2005,BKG00014474,GA585,NRT,UPG,2026-01-17 19:05:30,2026-01-17 20:17:30,Cancelled
2006,BKG00009050,GA429,NRT,CGK,2023-06-24 15:47:28,2023-06-24 18:26:28,Flown
2007,BKG00004862,GA716,NRT,SIN,2023-12-07 03:04:13,2023-12-07 05:54:13,Flown
2008,BKG00009896,GA259,DXB,SUB,2026-04-04 01:00:54,2026-04-04 01:47:54,Flown
2009,BKG00009500,GA532,MDC,DXB,2026-05-07 02:41:47,2026-05-07 04:16:47,Flown
2010,BKG00013766,GA251,BKK,MDC,2024-08-17 12:03:03,2024-08-17 14:12:03,Flown
2011,BKG00003909,GA661,KUL,MDC,2025-04-10 12:05:47,2025-04-10 12:17:47,Flown
2012,BKG00003574,GA355,CGK,SYD,2024-02-12 11:52:52,2024-02-12 14:37:52,Flown
2013,BKG00012281,GA566,LHR,MDC,2024-04-30 10:07:09,2024-04-30 11:48:09,Flown
2014,BKG00006629,GA171,LHR,MDC,2024-02-06 09:06:01,2024-02-06 11:55:01,Flown
2015,BKG00011031,GA523,CGK,BDO,2024-04-29 23:20:01,2024-04-30 01:17:01,Flown
2016,BKG00001430,GA785,UPG,PLM,2025-08-07 05:42:25,2025-08-07 07:19:25,Flown
2017,BKG00001823,GA760,KUL,SUB,2025-08-29 16:45:26,2025-08-29 18:44:26,Flown
2018,BKG00009870,GA395,PLM,SYD,2025-04-23 19:26:37,2025-04-23 21:52:37,Flown
2019,BKG00003022,GA268,DPS,LHR,2025-04-20 04:59:43,2025-04-20 07:17:43,Cancelled
2020,BKG00008036,GA861,SUB,SYD,2025-03-12 01:31:59,2025-03-12 03:59:59,Flown
2021,BKG00011696,GA792,NRT,DXB,2025-11-03 09:51:24,2025-11-03 11:08:24,Flown
2022,BKG00010643,GA250,BKK,MDC,2024-05-23 07:43:55,2024-05-23 10:17:55,Flown
2023,BKG00011140,GA672,DXB,SYD,2025-11-26 11:26:46,2025-11-26 11:25:46,Flown
2024,BKG00000118,GA592,KUL,SYD,2026-01-15 12:07:46,2026-01-15 12:16:46,Flown
2025,BKG00010714,GA969,DPS,SYD,2025-08-04 04:54:35,2025-08-04 05:20:35,Flown
2026,BKG00012131,GA550,LHR,SIN,2023-08-22 00:00:45,2023-08-22 01:06:45,Flown
2027,BKG00010239,GA879,SYD,CGK,2025-01-25 21:44:35,2025-01-25 21:57:35,Flown
2028,BKG00008782,GA308,SUB,CGK,2025-08-09 00:37:45,2025-08-09 02:37:45,Flown
2029,BKG00005559,GA354,UPG,BDO,2023-12-19 17:50:28,2023-12-19 18:18:28,Flown
2030,BKG00012421,GA407,DPS,BDO,2023-09-05 19:09:07,2023-09-05 21:32:07,Flown
2031,BKG00008994,GA369,SIN,BKK,2024-04-23 09:26:44,2024-04-23 10:40:44,Flown
2032,BKG00003525,GA697,SIN,CGK,2024-01-09 23:01:37,2024-01-09 23:30:37,Flown
2033,BKG00001337,GA156,HKG,NRT,2024-12-10 19:18:04,2024-12-10 19:56:04,Flown
2034,BKG00009785,GA986,BDO,KUL,2024-10-17 03:24:10,2024-10-17 03:31:10,Flown
2035,BKG00012107,GA706,UPG,NRT,2023-09-19 11:59:28,2023-09-19 12:50:28,Flown
2036,BKG00003930,GA417,BKK,SYD,2025-05-01 18:04:01,2025-05-01 18:38:01,Cancelled
2037,BKG00013929,GA408,CGK,NRT,2023-06-02 14:54:04,2023-06-02 15:23:04,Flown
2038,BKG00011254,GA499,CGK,PLM,2025-10-26 17:04:54,2025-10-26 19:29:54,Flown
2039,BKG00006944,GA959,CGK,SIN,2023-12-01 07:05:24,2023-12-01 07:35:24,Flown
2040,BKG00007677,GA912,UPG,SUB,2024-12-08 10:03:20,2024-12-08 12:13:20,Flown
2041,BKG00008848,GA725,SYD,PLM,2025-11-06 19:02:04,2025-11-06 21:44:04,Flown
2042,BKG00010384,GA646,NRT,SIN,2026-03-31 18:59:58,2026-03-31 20:38:58,Flown
2043,BKG00002054,GA841,DPS,HKG,2024-04-27 23:28:11,2024-04-28 01:04:11,Flown
2044,BKG00008068,GA475,UPG,DPS,2023-09-05 16:51:02,2023-09-05 19:11:02,Flown
2045,BKG00000952,GA195,KUL,NRT,2025-01-17 20:17:49,2025-01-17 20:29:49,Flown
2046,BKG00000770,GA839,DXB,UPG,2024-08-19 11:17:54,2024-08-19 11:23:54,Flown
2047,BKG00009705,GA750,NRT,DPS,2025-12-18 00:08:58,2025-12-18 01:26:58,Flown
2048,BKG00001585,GA218,CGK,SIN,2026-02-11 02:16:06,2026-02-11 03:34:06,Flown
2049,BKG00014682,GA221,KUL,DPS,2024-03-21 14:09:47,2024-03-21 15:22:47,Flown
2050,BKG00008419,GA126,DPS,LHR,2025-05-14 07:02:00,2025-05-14 09:01:00,Diverted
2051,BKG00000404,GA943,UPG,HKG,2025-09-10 02:15:01,2025-09-10 03:51:01,Flown
2052,BKG00006118,GA963,PLM,HKG,2023-08-26 15:53:35,2023-08-26 15:49:35,Flown
2053,BKG00009616,GA858,UPG,NRT,2025-08-27 11:17:04,2025-08-27 13:51:04,Flown
2054,BKG00014982,GA365,SUB,KUL,2024-12-01 05:37:26,2024-12-01 05:30:26,Flown
2055,BKG00007854,GA315,CGK,LHR,2023-07-02 10:59:42,2023-07-02 12:01:42,Flown
2056,BKG00009158,GA656,DXB,KUL,2025-05-24 00:19:52,2025-05-24 02:01:52,Flown
2057,BKG00003676,GA264,BDO,DPS,2025-12-14 17:26:51,2025-12-14 18:54:51,Flown
2058,BKG00004843,GA218,NRT,KUL,2023-08-14 13:37:04,2023-08-14 14:32:04,Flown
2059,BKG00009044,GA767,HKG,MDC,2026-03-04 08:01:43,2026-03-04 09:13:43,Flown
2060,BKG00000977,GA320,DPS,NRT,2023-07-12 01:48:25,2023-07-12 01:56:25,Flown
2061,BKG00002326,GA344,SIN,CGK,2025-08-26 07:47:40,2025-08-26 07:44:40,Flown
2062,BKG00003250,GA438,BDO,BKK,2026-02-01 07:12:52,2026-02-01 07:37:52,Flown
2063,BKG00002850,GA579,LHR,CGK,2025-11-19 23:31:12,2025-11-20 01:12:12,Flown
2064,BKG00007756,GA154,SUB,SYD,2024-06-29 01:23:47,2024-06-29 02:47:47,Cancelled
2065,BKG00003305,GA271,LHR,DXB,2023-09-09 18:48:53,2023-09-09 20:53:53,Flown
2066,BKG00004324,GA198,PLM,DXB,2024-10-13 11:13:28,2024-10-13 11:12:28,Flown
2067,BKG00013750,GA386,UPG,MDC,2025-07-01 09:44:37,2025-07-01 11:01:37,Flown
2068,BKG00014910,GA214,NRT,UPG,2024-03-06 17:54:24,2024-03-06 20:13:24,Flown
2069,BKG00009377,GA254,HKG,SYD,2024-01-04 15:39:33,2024-01-04 17:37:33,Flown
2070,BKG00005168,GA563,LHR,BDO,2023-10-18 20:44:35,2023-10-18 23:24:35,Flown
2071,BKG00004835,GA840,HKG,PLM,2026-01-11 14:16:33,2026-01-11 16:46:33,Flown
2072,BKG00013380,GA116,MDC,CGK,2025-03-09 22:05:09,2025-03-09 23:04:09,Flown
2073,BKG00010897,GA962,DXB,CGK,2026-01-05 11:56:00,2026-01-05 14:36:00,Cancelled
2074,BKG00008207,GA221,BDO,BKK,2024-03-22 17:36:31,2024-03-22 17:46:31,Flown
2075,BKG00005623,GA103,KUL,BDO,2025-10-07 18:09:24,2025-10-07 18:59:24,Flown
2076,BKG00002491,GA469,PLM,DPS,2023-10-26 04:40:05,2023-10-26 07:04:05,No-Show
2077,BKG00012022,GA867,KUL,NRT,2026-04-03 06:59:28,2026-04-03 06:57:28,Flown
2078,BKG00001033,GA683,BKK,UPG,2023-06-11 00:18:12,2023-06-11 02:44:12,Flown
2079,BKG00007262,GA300,SYD,UPG,2024-02-11 02:44:38,2024-02-11 03:35:38,Flown
2080,BKG00014283,GA309,SUB,MDC,2023-11-30 07:23:49,2023-11-30 09:50:49,Flown
2081,BKG00005510,GA512,PLM,SYD,2023-07-02 10:05:24,2023-07-02 11:25:24,Flown
2082,BKG00000972,GA976,BDO,DXB,2024-02-03 07:30:44,2024-02-03 10:08:44,Flown
2083,BKG00008707,GA118,DPS,CGK,2024-11-11 09:08:16,2024-11-11 11:41:16,Flown
2084,BKG00012378,GA607,KUL,SYD,2023-10-10 01:56:52,2023-10-10 03:02:52,No-Show
2085,BKG00014348,GA812,HKG,NRT,2025-08-13 09:32:55,2025-08-13 11:49:55,Flown
2086,BKG00003480,GA979,BKK,BDO,2024-10-01 05:31:24,2024-10-01 05:37:24,Flown
2087,BKG00006492,GA433,SYD,NRT,2025-08-07 17:04:15,2025-08-07 18:05:15,Flown
2088,BKG00014393,GA708,MDC,NRT,2024-01-31 19:06:28,2024-01-31 20:30:28,Flown
2089,BKG00002741,GA145,PLM,SUB,2024-05-14 02:50:13,2024-05-14 05:21:13,Flown
2090,BKG00007429,GA703,UPG,CGK,2025-06-03 21:53:54,2025-06-04 00:49:54,Cancelled
2091,BKG00000299,GA105,DXB,MDC,2025-12-16 15:19:39,2025-12-16 16:19:39,Flown
2092,BKG00013133,GA803,SIN,LHR,2023-10-28 08:38:23,2023-10-28 08:47:23,Flown
2093,BKG00012059,GA131,HKG,CGK,2025-09-29 17:42:47,2025-09-29 17:57:47,Flown
2094,BKG00012705,GA212,SYD,NRT,2024-12-14 12:20:30,2024-12-14 13:06:30,Flown
2095,BKG00005063,GA952,SIN,LHR,2025-10-11 16:19:01,2025-10-11 17:10:01,Flown
2096,BKG00002869,GA197,BKK,PLM,2024-07-04 14:54:37,2024-07-04 15:35:37,Flown
2097,BKG00013923,GA731,MDC,NRT,2025-03-24 00:37:48,2025-03-24 01:28:48,Flown
2098,BKG00001667,GA606,LHR,BDO,2025-05-10 00:07:18,2025-05-10 00:48:18,Diverted
2099,BKG00006155,GA202,DPS,DXB,2025-08-06 21:31:23,2025-08-06 23:40:23,Flown
2100,BKG00004185,GA123,DXB,HKG,2024-07-20 18:50:24,2024-07-20 19:20:24,Cancelled
2101,BKG00000540,GA237,HKG,NRT,2024-02-28 23:42:53,2024-02-28 23:44:53,Flown
2102,BKG00005475,GA977,MDC,KUL,2025-06-12 19:27:46,2025-06-12 22:18:46,Flown
2103,BKG00000628,GA754,KUL,MDC,2024-01-27 16:30:05,2024-01-27 17:47:05,Flown
2104,BKG00012229,GA373,DPS,BKK,2023-09-27 20:09:30,2023-09-27 22:00:30,Flown
2105,BKG00008045,GA480,HKG,KUL,2026-02-01 01:04:24,2026-02-01 03:25:24,Diverted
2106,BKG00011838,GA367,SIN,SYD,2025-04-23 11:35:16,2025-04-23 13:37:16,Flown
2107,BKG00001329,GA743,DXB,MDC,2026-02-13 02:46:06,2026-02-13 04:04:06,Flown
2108,BKG00013665,GA263,HKG,CGK,2025-12-17 07:04:17,2025-12-17 09:55:17,Flown
2109,BKG00010420,GA408,UPG,DPS,2025-07-21 12:36:02,2025-07-21 12:54:02,Flown
2110,BKG00008365,GA404,LHR,KUL,2024-01-23 09:27:49,2024-01-23 12:18:49,Flown
2111,BKG00004562,GA996,NRT,MDC,2024-11-06 17:47:02,2024-11-06 20:38:02,Flown
2112,BKG00003063,GA596,SIN,NRT,2023-08-02 13:39:27,2023-08-02 16:00:27,Flown
2113,BKG00013946,GA303,PLM,HKG,2025-05-12 07:36:01,2025-05-12 10:36:01,Flown
2114,BKG00000094,GA454,LHR,DXB,2024-10-21 11:19:35,2024-10-21 11:47:35,Flown
2115,BKG00012138,GA765,SUB,DXB,2024-05-03 15:02:04,2024-05-03 16:25:04,Flown
2116,BKG00014213,GA833,SYD,UPG,2024-02-10 08:59:42,2024-02-10 10:19:42,Flown
2117,BKG00004743,GA324,NRT,MDC,2023-06-09 23:46:19,2023-06-09 23:38:19,Flown
2118,BKG00005926,GA680,UPG,BKK,2026-03-27 07:02:35,2026-03-27 07:20:35,Flown
2119,BKG00011316,GA498,KUL,DXB,2026-05-21 05:39:35,2026-05-21 06:05:35,Flown
2120,BKG00003917,GA789,UPG,BDO,2025-08-31 07:46:00,2025-08-31 08:32:00,Flown
2121,BKG00010333,GA111,MDC,SUB,2023-09-24 16:33:57,2023-09-24 17:30:57,Flown
2122,BKG00000830,GA658,CGK,UPG,2024-09-23 06:48:35,2024-09-23 06:43:35,Flown
2123,BKG00003639,GA721,HKG,LHR,2025-12-16 10:09:34,2025-12-16 10:00:34,Flown
2124,BKG00000205,GA603,SUB,NRT,2024-05-04 14:17:44,2024-05-04 15:23:44,Flown
2125,BKG00012987,GA547,BKK,SIN,2026-02-03 09:54:21,2026-02-03 12:01:21,Flown
2126,BKG00004135,GA618,LHR,PLM,2025-05-26 10:15:08,2025-05-26 11:00:08,Flown
2127,BKG00000973,GA441,NRT,UPG,2024-04-12 13:18:59,2024-04-12 14:07:59,Flown
2128,BKG00014801,GA590,DXB,UPG,2024-07-14 12:40:43,2024-07-14 15:12:43,No-Show
2129,BKG00012989,GA627,DXB,BDO,2023-08-09 05:30:00,2023-08-09 05:25:00,Flown
2130,BKG00008655,GA750,MDC,BKK,2023-11-26 11:58:19,2023-11-26 12:25:19,Flown
2131,BKG00003818,GA568,SUB,SIN,2026-03-12 13:05:00,2026-03-12 13:15:00,Flown
2132,BKG00008445,GA648,BKK,BDO,2024-03-27 15:26:15,2024-03-27 18:11:15,Flown
2133,BKG00012964,GA950,CGK,KUL,2024-05-21 20:10:39,2024-05-21 20:57:39,Flown
2134,BKG00005040,GA489,DXB,SIN,2024-12-01 00:29:38,2024-12-01 00:50:38,Flown
2135,BKG00008750,GA412,BDO,UPG,2025-05-13 05:27:46,2025-05-13 05:53:46,Flown
2136,BKG00003518,GA879,KUL,DXB,2024-08-06 07:10:31,2024-08-06 08:46:31,Cancelled
2137,BKG00007273,GA281,NRT,LHR,2026-02-23 11:17:21,2026-02-23 13:26:21,Flown
2138,BKG00008607,GA328,LHR,DPS,2025-02-24 16:06:11,2025-02-24 16:47:11,Flown
2139,BKG00000993,GA419,SYD,DPS,2024-10-18 11:29:51,2024-10-18 13:22:51,Flown
2140,BKG00011377,GA399,MDC,DPS,2024-04-13 03:31:56,2024-04-13 05:23:56,Flown
2141,BKG00009006,GA431,PLM,BDO,2025-03-05 20:04:53,2025-03-05 21:21:53,Flown
2142,BKG00000825,GA269,UPG,PLM,2024-12-19 06:14:58,2024-12-19 08:27:58,Flown
2143,BKG00000478,GA619,NRT,MDC,2024-01-28 11:41:36,2024-01-28 12:01:36,Flown
2144,BKG00011810,GA649,BDO,NRT,2023-08-07 04:55:16,2023-08-07 05:56:16,Flown
2145,BKG00012896,GA195,LHR,BDO,2024-11-08 08:18:15,2024-11-08 11:02:15,Flown
2146,BKG00011640,GA280,HKG,KUL,2024-06-10 09:43:39,2024-06-10 11:46:39,Flown
2147,BKG00014804,GA692,SIN,NRT,2025-10-27 20:24:06,2025-10-27 21:22:06,Flown
2148,BKG00004589,GA609,BKK,UPG,2023-07-22 19:14:15,2023-07-22 21:52:15,Diverted
2149,BKG00012732,GA989,KUL,DXB,2024-12-25 22:11:38,2024-12-26 00:45:38,Flown
2150,BKG00004853,GA877,MDC,DXB,2023-08-05 07:13:26,2023-08-05 07:39:26,Flown
2151,BKG00004670,GA518,DPS,SUB,2024-07-14 11:56:29,2024-07-14 14:50:29,Flown
2152,BKG00007174,GA293,MDC,PLM,2026-03-22 15:06:41,2026-03-22 16:02:41,Flown
2153,BKG00002766,GA983,MDC,KUL,2024-10-26 09:56:53,2024-10-26 10:01:53,Flown
2154,BKG00006402,GA295,BDO,PLM,2025-07-20 01:50:10,2025-07-20 04:36:10,Flown
2155,BKG00001878,GA975,KUL,SUB,2023-06-14 00:35:19,2023-06-14 01:32:19,Flown
2156,BKG00010882,GA213,BDO,KUL,2024-08-06 17:49:36,2024-08-06 19:35:36,Diverted
2157,BKG00014996,GA357,CGK,SYD,2025-04-29 15:42:15,2025-04-29 17:27:15,Flown
2158,BKG00010577,GA293,DPS,LHR,2023-07-08 18:11:23,2023-07-08 20:50:23,Flown
2159,BKG00002239,GA645,PLM,SIN,2025-11-03 09:25:30,2025-11-03 10:47:30,Flown
2160,BKG00004244,GA208,NRT,SUB,2024-01-28 12:42:05,2024-01-28 15:15:05,Flown
2161,BKG00012576,GA558,KUL,LHR,2025-09-12 02:32:55,2025-09-12 03:08:55,Flown
2162,BKG00006114,GA521,HKG,SIN,2025-09-13 13:39:08,2025-09-13 14:39:08,Flown
2163,BKG00012348,GA718,DXB,BKK,2025-11-12 10:53:27,2025-11-12 13:29:27,Flown
2164,BKG00007036,GA991,BDO,CGK,2024-04-17 05:22:37,2024-04-17 07:16:37,Flown
2165,BKG00013074,GA336,MDC,KUL,2023-08-08 06:07:54,2023-08-08 08:53:54,Flown
2166,BKG00006124,GA873,LHR,SYD,2024-09-30 00:37:48,2024-09-30 01:18:48,No-Show
2167,BKG00001608,GA399,SIN,SUB,2025-11-18 01:41:18,2025-11-18 02:17:18,Flown
2168,BKG00010631,GA984,CGK,KUL,2025-12-29 20:33:12,2025-12-29 20:38:12,Flown
2169,BKG00013202,GA121,BDO,BKK,2025-04-12 04:52:42,2025-04-12 05:34:42,Flown
2170,BKG00014571,GA501,SYD,LHR,2024-12-04 20:39:13,2024-12-04 22:47:13,Flown
2171,BKG00002902,GA513,MDC,SUB,2024-09-27 07:18:15,2024-09-27 07:20:15,Flown
2172,BKG00007817,GA370,BDO,KUL,2025-11-27 04:20:04,2025-11-27 05:22:04,Flown
2173,BKG00006447,GA602,BKK,MDC,2024-11-29 13:58:49,2024-11-29 15:29:49,Flown
2174,BKG00000264,GA632,DPS,SUB,2026-01-25 03:38:32,2026-01-25 05:10:32,Flown
2175,BKG00009702,GA567,CGK,MDC,2023-09-04 19:09:54,2023-09-04 21:08:54,Flown
2176,BKG00003471,GA883,SYD,CGK,2023-12-16 04:04:53,2023-12-16 06:32:53,Flown
2177,BKG00014906,GA727,BKK,MDC,2023-09-20 20:41:27,2023-09-20 21:39:27,Flown
2178,BKG00007790,GA924,NRT,PLM,2024-02-13 20:38:50,2024-02-13 21:39:50,Flown
2179,BKG00003588,GA735,DXB,MDC,2025-07-11 04:55:51,2025-07-11 06:18:51,Flown
2180,BKG00002685,GA919,LHR,BDO,2025-02-07 13:59:03,2025-02-07 15:28:03,Flown
2181,BKG00011551,GA922,BDO,UPG,2026-03-29 09:38:17,2026-03-29 10:06:17,Flown
2182,BKG00013849,GA183,LHR,PLM,2025-11-14 22:53:47,2025-11-15 00:39:47,No-Show
2183,BKG00014610,GA261,KUL,HKG,2025-09-19 17:07:00,2025-09-19 19:41:00,Cancelled
2184,BKG00001472,GA313,NRT,SIN,2024-01-19 05:23:27,2024-01-19 05:28:27,Flown
2185,BKG00006348,GA549,BKK,SUB,2023-07-26 21:34:41,2023-07-26 23:09:41,Flown
2186,BKG00011501,GA854,SYD,DPS,2024-02-13 04:06:38,2024-02-13 04:26:38,Flown
2187,BKG00005714,GA703,HKG,LHR,2024-12-07 04:54:17,2024-12-07 06:38:17,Flown
2188,BKG00007972,GA590,SUB,BDO,2024-08-20 04:24:25,2024-08-20 05:21:25,Flown
2189,BKG00005598,GA330,CGK,LHR,2024-02-01 00:24:29,2024-02-01 01:25:29,Cancelled
2190,BKG00009647,GA903,SIN,SYD,2023-08-05 22:03:19,2023-08-05 23:32:19,No-Show
2191,BKG00007131,GA240,BKK,SUB,2023-06-24 11:20:00,2023-06-24 14:08:00,Flown
2192,BKG00004009,GA689,DPS,LHR,2024-05-07 12:32:06,2024-05-07 13:31:06,Flown
2193,BKG00003618,GA139,DXB,CGK,2023-10-05 10:08:18,2023-10-05 11:40:18,Flown
2194,BKG00002833,GA312,SIN,HKG,2024-11-04 04:40:48,2024-11-04 06:45:48,Flown
2195,BKG00009103,GA695,HKG,LHR,2023-06-29 06:40:29,2023-06-29 09:36:29,Flown
2196,BKG00012367,GA309,SIN,BKK,2025-07-03 08:43:25,2025-07-03 10:38:25,Flown
2197,BKG00003621,GA737,BDO,DXB,2025-07-13 14:13:40,2025-07-13 15:50:40,Flown
2198,BKG00009079,GA871,SUB,BKK,2023-07-18 15:51:53,2023-07-18 17:37:53,Flown
2199,BKG00010531,GA981,PLM,DPS,2023-10-07 07:05:40,2023-10-07 08:33:40,Flown
2200,BKG00005380,GA857,SIN,KUL,2024-11-07 08:51:53,2024-11-07 09:37:53,Flown
2201,BKG00013842,GA802,DXB,CGK,2025-02-01 07:10:19,2025-02-01 08:30:19,Flown
2202,BKG00003477,GA406,HKG,BKK,2023-10-02 23:21:49,2023-10-03 01:09:49,Flown
2203,BKG00005623,GA924,DXB,PLM,2025-02-11 15:09:28,2025-02-11 17:12:28,Diverted
2204,BKG00007346,GA731,CGK,HKG,2024-06-21 03:39:48,2024-06-21 04:44:48,Flown
2205,BKG00012502,GA991,SIN,LHR,2026-03-12 02:41:50,2026-03-12 05:21:50,Flown
2206,BKG00006532,GA894,BKK,MDC,2026-05-12 11:53:53,2026-05-12 14:28:53,Diverted
2207,BKG00006357,GA975,LHR,HKG,2023-11-26 08:07:58,2023-11-26 08:22:58,Flown
2208,BKG00009987,GA141,DPS,SYD,2024-04-09 09:00:18,2024-04-09 11:49:18,Flown
2209,BKG00006451,GA652,BKK,DPS,2023-09-25 07:22:29,2023-09-25 09:37:29,Diverted
2210,BKG00013216,GA537,PLM,MDC,2026-03-14 05:42:54,2026-03-14 08:17:54,Flown
2211,BKG00003780,GA738,SIN,KUL,2025-09-17 02:26:24,2025-09-17 04:05:24,Flown
2212,BKG00002099,GA586,MDC,DXB,2024-07-25 22:23:07,2024-07-25 23:48:07,Flown
2213,BKG00005919,GA476,CGK,SUB,2025-07-15 15:16:17,2025-07-15 17:01:17,Flown
2214,BKG00004518,GA216,CGK,NRT,2026-03-28 21:04:17,2026-03-28 23:17:17,Flown
2215,BKG00009400,GA152,KUL,MDC,2023-07-21 08:40:44,2023-07-21 10:38:44,Flown
2216,BKG00013007,GA657,SIN,BDO,2024-03-31 20:19:01,2024-03-31 20:47:01,Flown
2217,BKG00007687,GA711,CGK,LHR,2023-12-13 09:21:40,2023-12-13 11:55:40,Flown
2218,BKG00009515,GA772,SIN,KUL,2025-07-21 20:46:13,2025-07-21 23:20:13,Flown
2219,BKG00006587,GA226,NRT,KUL,2024-01-09 07:09:30,2024-01-09 09:53:30,Cancelled
2220,BKG00011571,GA170,DPS,PLM,2023-12-04 17:48:22,2023-12-04 19:24:22,Flown
2221,BKG00009049,GA756,UPG,CGK,2024-08-09 15:19:11,2024-08-09 15:52:11,Flown
2222,BKG00002372,GA274,DXB,KUL,2023-12-07 14:17:02,2023-12-07 14:13:02,Cancelled
2223,BKG00004820,GA961,DPS,NRT,2025-06-18 10:29:47,2025-06-18 11:36:47,Flown
2224,BKG00005338,GA194,SUB,SYD,2025-06-16 06:58:24,2025-06-16 08:33:24,Flown
2225,BKG00007093,GA507,LHR,BDO,2025-09-18 20:44:23,2025-09-18 22:57:23,Flown
2226,BKG00005815,GA609,DPS,DXB,2023-09-25 20:18:46,2023-09-25 21:51:46,Flown
2227,BKG00013312,GA642,UPG,MDC,2023-07-19 01:47:40,2023-07-19 03:56:40,Flown
2228,BKG00003240,GA789,SYD,BKK,2025-07-10 18:18:52,2025-07-10 18:52:52,Flown
2229,BKG00009469,GA828,UPG,CGK,2024-08-07 04:20:32,2024-08-07 06:49:32,Flown
2230,BKG00001273,GA566,SYD,PLM,2025-03-16 18:20:29,2025-03-16 20:43:29,Flown
2231,BKG00005986,GA558,UPG,HKG,2025-09-10 08:58:40,2025-09-10 11:10:40,Flown
2232,BKG00007279,GA314,DXB,UPG,2024-06-20 17:20:07,2024-06-20 17:52:07,Flown
2233,BKG00000906,GA795,BKK,KUL,2026-03-23 02:19:03,2026-03-23 03:16:03,Flown
2234,BKG00011840,GA932,DXB,SIN,2024-01-05 20:01:00,2024-01-05 19:57:00,Cancelled
2235,BKG00000788,GA870,UPG,KUL,2024-10-25 08:02:20,2024-10-25 08:31:20,Flown
2236,BKG00011270,GA435,PLM,UPG,2023-11-09 21:49:07,2023-11-09 23:18:07,Flown
2237,BKG00011745,GA708,BKK,PLM,2025-01-10 01:45:54,2025-01-10 03:32:54,Flown
2238,BKG00008209,GA718,DXB,SIN,2025-09-13 10:14:50,2025-09-13 10:32:50,Flown
2239,BKG00006714,GA653,SUB,SYD,2024-04-22 03:31:38,2024-04-22 05:10:38,Flown
2240,BKG00011898,GA147,MDC,SYD,2023-10-30 03:13:24,2023-10-30 03:32:24,Flown
