booking_id,customer_id,booking_date,booking_channel,fare_basis_code
BKG00003194,CUS0000551,2023-06-04,CTR,FLXFST
BKG00003195,CUS0004987,2024-09-05,MOB,GRPECO
BKG00003196,CUS0001413,2024-09-13,CTR,CLXBUS
BKG00003197,CUS0002718,2024-02-08,OTA,YOWUS
BKG00003198,CUS0000787,2023-10-07,CTR,BSSAVE
BKG00003199,CUS0001378,2025-08-16,AGT,GRPECO
BKG00003200,CUS0001332,2024-10-03,WEB,YOWUS
BKG00003201,CUS0001456,2023-11-22,CTR,WOWBUS
BKG00003202,CUS0002413,2023-12-06,CTR,BSSAVE
BKG00003203,CUS0001874,2023-08-17,MOB,BSSAVE
BKG00003204,CUS0000485,2024-06-15,OTA,YOWRS
BKG00003205,CUS0002273,2026-02-14,OTA,GRPECO
BKG00003206,CUS0002284,2025-01-14,AGT,WOWBUS
BKG00003207,CUS0001079,2024-01-06,AGT,YOWRS
BKG00003208,CUS0000541,2025-03-15,GDS,CLXSAV
BKG00003209,CUS0004730,2024-10-26,CTR,WOWBUS
BKG00003210,CUS0000084,2024-04-30,AGT,BSSAVE
BKG00003211,CUS0000107,2024-04-10,MOB,YOWUS
BKG00003212,CUS0001703,2024-12-30,WEB,CLXBUS
BKG00003213,CUS0001223,2024-10-22,MOB,BSSAVE
BKG00003214,CUS0001070,2025-03-12,AGT,GRPECO
BKG00003215,CUS0004080,2024-08-19,OTA,BSSAVE
BKG00003216,CUS0000846,2024-06-05,MOB,CLXSAV
BKG00003217,CUS0001589,2025-03-24,WEB,BSSAVE
BKG00003218,CUS0004124,2025-10-20,WEB,FLXFST
BKG00003219,CUS0002749,2024-06-17,WEB,FLXFST
BKG00003220,CUS0002077,2026-02-17,GDS,WOWBUS
BKG00003221,CUS0000024,2024-02-26,AGT,YOWUS
BKG00003222,CUS0002822,2023-05-29,AGT,WOWBUS
BKG00003223,CUS0003605,2025-04-18,GDS,GRPECO
BKG00003224,CUS0002916,2024-12-19,GDS,YOWRS
BKG00003225,CUS0004402,2024-08-04,MOB,BSSAVE
BKG00003226,CUS0000582,2024-01-04,AGT,YOWUS
BKG00003227,CUS0001327,2024-10-05,CTR,YOWRS
BKG00003228,CUS0003406,2024-11-13,AGT,YOWRS
BKG00003229,CUS0003848,2024-02-06,OTA,FLXFST
BKG00003230,CUS0004982,2024-06-07,WEB,BSSAVE
BKG00003231,CUS0004769,2024-08-29,AGT,WOWBUS
BKG00003232,CUS0000978,2026-05-07,WEB,CLXBUS
BKG00003233,CUS0002032,2025-10-21,AGT,CLXBUS
BKG00003234,CUS0000548,2024-06-06,CTR,FLXFST
BKG00003235,CUS0003211,2023-12-17,MOB,BSSAVE
BKG00003236,CUS0004649,2024-08-02,WEB,WOWBUS
BKG00003237,CUS0000971,2023-09-29,GDS,GRPECO
BKG00003238,CUS0000115,2024-10-09,CTR,YOWUS
BKG00003239,CUS0003006,2026-04-07,GDS,CLXSAV
BKG00003240,CUS0003422,2025-01-22,GDS,GRPECO
BKG00003241,CUS0000333,2025-07-15,GDS,WOWBUS
BKG00003242,CUS0003228,2025-09-27,MOB,YOWRS
BKG00003243,CUS0004673,2023-07-26,CTR,FLXFST
BKG00003244,CUS0002966,2026-03-15,OTA,YOWUS
BKG00003245,CUS0002484,2025-04-27,CTR,CLXBUS
BKG00003246,CUS0002087,2024-01-03,OTA,YOWUS
BKG00003247,CUS0003613,2025-09-28,GDS,FLXFST
BKG00003248,CUS0001609,2024-10-24,AGT,CLXBUS
BKG00003249,CUS0004954,2025-03-28,MOB,WOWBUS
BKG00003250,CUS0004650,2023-06-05,GDS,CLXSAV
BKG00003251,CUS0000070,2023-07-08,OTA,FLXFST
BKG00003252,CUS0001371,2025-06-20,GDS,WOWBUS
BKG00003253,CUS0001061,2024-04-29,MOB,FLXFST
BKG00003254,CUS0001104,2025-09-18,GDS,YOWRS
BKG00003255,CUS0000725,2025-08-27,OTA,BSSAVE
BKG00003256,CUS0002095,2026-01-07,MOB,FLXFST
BKG00003257,CUS0001126,2024-10-08,AGT,CLXSAV
BKG00003258,CUS0004545,2023-06-20,AGT,CLXSAV
BKG00003259,CUS0002184,2026-02-23,AGT,BSSAVE
BKG00003260,CUS0000831,2026-02-24,AGT,YOWUS
BKG00003261,CUS0004373,2023-11-24,AGT,GRPECO
BKG00003262,CUS0004868,2025-09-21,AGT,YOWRS
BKG00003263,CUS0003339,2023-06-03,MOB,WOWBUS
BKG00003264,CUS0002549,2026-04-01,AGT,YOWRS
BKG00003265,CUS0004922,2024-10-21,CTR,FLXFST
BKG00003266,CUS0002160,2023-09-25,MOB,WOWBUS
BKG00003267,CUS0004586,2023-06-08,OTA,WOWBUS
BKG00003268,CUS0001098,2024-12-20,AGT,CLXBUS
BKG00003269,CUS0003776,2023-11-22,MOB,CLXSAV
BKG00003270,CUS0000472,2026-05-09,OTA,WOWBUS
BKG00003271,CUS0001843,2023-09-26,MOB,CLXBUS
BKG00003272,CUS0001658,2025-10-27,WEB,WOWBUS
BKG00003273,CUS0000636,2024-04-05,WEB,CLXSAV
BKG00003274,CUS0004334,2023-10-03,GDS,FLXFST
BKG00003275,CUS0000230,2024-08-08,OTA,CLXBUS
BKG00003276,CUS0003030,2024-09-27,GDS,FLXFST
BKG00003277,CUS0004618,2023-06-16,AGT,CLXBUS
BKG00003278,CUS0004091,2024-09-19,OTA,GRPECO
BKG00003279,CUS0003289,2023-11-16,CTR,CLXBUS
BKG00003280,CUS0002749,2023-10-15,MOB,CLXSAV
BKG00003281,CUS0001966,2026-01-26,GDS,CLXSAV
BKG00003282,CUS0004623,2024-12-13,GDS,CLXBUS
BKG00003283,CUS0003220,2025-07-17,GDS,FLXFST
BKG00003284,CUS0000521,2026-05-22,GDS,WOWBUS
BKG00003285,CUS0002297,2023-12-09,MOB,YOWRS
BKG00003286,CUS0001451,2023-12-24,OTA,CLXBUS
BKG00003287,CUS0003031,2025-08-20,WEB,YOWUS
BKG00003288,CUS0004692,2024-01-08,OTA,CLXBUS
BKG00003289,CUS0004162,2024-09-22,WEB,CLXSAV
BKG00003290,CUS0001519,2025-07-16,GDS,BSSAVE
BKG00003291,CUS0002647,2024-12-01,OTA,FLXFST
BKG00003292,CUS0003253,2025-05-18,OTA,GRPECO
BKG00003293,CUS0001489,2025-04-19,WEB,WOWBUS
BKG00003294,CUS0000111,2023-06-07,GDS,CLXBUS
BKG00003295,CUS0001120,2024-02-09,MOB,CLXSAV
BKG00003296,CUS0004822,2025-10-14,WEB,CLXBUS
BKG00003297,CUS0001488,2025-10-06,GDS,YOWRS
BKG00003298,CUS0002343,2026-02-07,WEB,CLXBUS
BKG00003299,CUS0004461,2023-07-24,CTR,WOWBUS
BKG00003300,CUS0002031,2025-04-24,MOB,FLXFST
BKG00003301,CUS0000954,2023-11-22,OTA,CLXSAV
BKG00003302,CUS0002531,2025-12-26,MOB,YOWUS
BKG00003303,CUS0003710,2026-02-12,CTR,FLXFST
BKG00003304,CUS0001803,2024-12-16,AGT,GRPECO
BKG00003305,CUS0001852,2025-03-08,WEB,YOWUS
BKG00003306,CUS0000246,2023-07-07,CTR,YOWRS
BKG00003307,CUS0004061,2024-11-09,CTR,CLXSAV
BKG00003308,CUS0001369,2023-12-16,MOB,YOWRS
BKG00003309,CUS0000651,2025-07-25,OTA,GRPECO
BKG00003310,CUS0000757,2024-12-05,CTR,CLXBUS
BKG00003311,CUS0002608,2026-02-18,MOB,WOWBUS
BKG00003312,CUS0002972,2026-05-24,AGT,CLXBUS
BKG00003313,CUS0001444,2026-04-17,GDS,GRPECO
BKG00003314,CUS0002128,2024-12-29,OTA,GRPECO
BKG00003315,CUS0000399,2024-01-08,WEB,GRPECO
BKG00003316,CUS0001590,2024-11-04,AGT,BSSAVE
BKG00003317,CUS0000208,2024-10-12,AGT,FLXFST
BKG00003318,CUS0002798,2026-02-14,AGT,BSSAVE
BKG00003319,CUS0001824,2025-08-06,GDS,GRPECO
BKG00003320,CUS0003711,2023-09-22,MOB,FLXFST
BKG00003321,CUS0003280,2026-05-13,AGT,CLXSAV
BKG00003322,CUS0003332,2024-06-04,MOB,WOWBUS
BKG00003323,CUS0003835,2025-03-02,WEB,YOWRS
BKG00003324,CUS0002283,2025-01-03,WEB,YOWUS
BKG00003325,CUS0002926,2025-02-17,MOB,GRPECO
BKG00003326,CUS0004400,2023-10-02,WEB,YOWUS
BKG00003327,CUS0003011,2025-08-29,OTA,YOWUS
BKG00003328,CUS0000298,2025-10-02,WEB,BSSAVE
BKG00003329,CUS0003964,2023-07-15,AGT,BSSAVE
BKG00003330,CUS0001049,2023-08-13,WEB,CLXBUS
BKG00003331,CUS0001527,2026-01-06,OTA,GRPECO
BKG00003332,CUS0001597,2026-03-07,WEB,FLXFST
BKG00003333,CUS0000217,2026-04-26,CTR,CLXBUS
BKG00003334,CUS0001858,2025-05-05,CTR,YOWRS
BKG00003335,CUS0001783,2024-01-21,GDS,YOWRS
BKG00003336,CUS0004050,2024-07-25,MOB,YOWUS
BKG00003337,CUS0001626,2024-12-18,WEB,WOWBUS
BKG00003338,CUS0003098,2025-12-17,CTR,CLXSAV
BKG00003339,CUS0002876,2024-12-23,AGT,BSSAVE
BKG00003340,CUS0004245,2024-10-10,GDS,BSSAVE
BKG00003341,CUS0000220,2024-01-05,CTR,BSSAVE
BKG00003342,CUS0004716,2023-10-18,AGT,GRPECO
BKG00003343,CUS0002017,2023-12-24,OTA,BSSAVE
BKG00003344,CUS0003060,2023-12-21,CTR,CLXSAV
BKG00003345,CUS0001747,2023-11-03,MOB,BSSAVE
BKG00003346,CUS0001385,2024-10-16,MOB,GRPECO
BKG00003347,CUS0001859,2024-12-19,AGT,WOWBUS
BKG00003348,CUS0004278,2025-02-12,CTR,BSSAVE
BKG00003349,CUS0000012,2026-04-18,OTA,CLXSAV
BKG00003350,CUS0003881,2024-03-18,AGT,WOWBUS
BKG00003351,CUS0002901,2023-11-06,MOB,BSSAVE
BKG00003352,CUS0001857,2026-04-02,GDS,FLXFST
BKG00003353,CUS0000714,2024-07-28,CTR,CLXSAV
BKG00003354,CUS0000285,2026-03-13,GDS,FLXFST
BKG00003355,CUS0000751,2024-07-03,WEB,GRPECO
BKG00003356,CUS0000374,2026-03-24,CTR,BSSAVE
BKG00003357,CUS0003188,2023-07-07,CTR,GRPECO
BKG00003358,CUS0000990,2024-07-14,CTR,BSSAVE
BKG00003359,CUS0001638,2024-10-08,GDS,YOWUS
BKG00003360,CUS0000809,2026-04-18,WEB,GRPECO
BKG00003361,CUS0001022,2025-04-01,MOB,FLXFST
BKG00003362,CUS0000818,2025-07-13,OTA,WOWBUS
BKG00003363,CUS0004574,2024-07-05,AGT,BSSAVE
BKG00003364,CUS0000735,2025-06-16,GDS,FLXFST
BKG00003365,CUS0002148,2025-05-01,CTR,CLXBUS
BKG00003366,CUS0003298,2024-10-11,GDS,WOWBUS
BKG00003367,CUS0002657,2025-04-02,GDS,CLXBUS
BKG00003368,CUS0001074,2024-01-30,MOB,WOWBUS
BKG00003369,CUS0001776,2025-01-05,AGT,BSSAVE
BKG00003370,CUS0001161,2026-01-13,MOB,YOWUS
BKG00003371,CUS0000870,2023-11-23,CTR,CLXBUS
BKG00003372,CUS0002079,2024-08-14,MOB,CLXSAV
BKG00003373,CUS0004590,2024-02-20,AGT,BSSAVE
BKG00003374,CUS0001509,2024-01-31,MOB,CLXSAV
BKG00003375,CUS0003318,2026-02-20,WEB,FLXFST
BKG00003376,CUS0001500,2025-11-13,CTR,CLXSAV
BKG00003377,CUS0001730,2024-01-05,OTA,YOWUS
BKG00003378,CUS0003192,2025-05-03,MOB,GRPECO
BKG00003379,CUS0002005,2023-11-05,WEB,YOWRS
BKG00003380,CUS0004355,2023-05-31,WEB,CLXBUS
BKG00003381,CUS0003251,2025-01-11,AGT,GRPECO
BKG00003382,CUS0002260,2025-12-01,WEB,WOWBUS
BKG00003383,CUS0000052,2025-06-11,GDS,CLXSAV
BKG00003384,CUS0001877,2025-02-13,CTR,CLXBUS
BKG00003385,CUS0001000,2025-04-17,AGT,CLXSAV
BKG00003386,CUS0001217,2024-09-27,WEB,YOWRS
BKG00003387,CUS0001801,2024-10-28,GDS,BSSAVE
BKG00003388,CUS0003288,2026-01-23,AGT,YOWUS
BKG00003389,CUS0004168,2025-08-07,OTA,FLXFST
BKG00003390,CUS0001878,2024-06-12,CTR,GRPECO
BKG00003391,CUS0002994,2023-10-21,GDS,YOWRS
BKG00003392,CUS0002571,2023-09-26,AGT,CLXBUS
BKG00003393,CUS0003901,2023-08-20,WEB,CLXSAV
BKG00003394,CUS0002609,2025-08-29,OTA,YOWRS
BKG00003395,CUS0001428,2023-11-03,AGT,YOWRS
BKG00003396,CUS0003018,2024-02-06,WEB,FLXFST
BKG00003397,CUS0002193,2024-03-18,WEB,YOWRS
BKG00003398,CUS0004639,2024-07-14,AGT,CLXSAV
BKG00003399,CUS0002703,2025-09-04,GDS,CLXBUS
BKG00003400,CUS0000139,2025-12-15,CTR,YOWRS
BKG00003401,CUS0004721,2024-06-12,AGT,FLXFST
BKG00003402,CUS0004854,2024-03-08,MOB,CLXSAV
BKG00003403,CUS0003694,2024-04-22,CTR,GRPECO
BKG00003404,CUS0002931,2025-01-19,MOB,YOWUS
BKG00003405,CUS0003909,2024-08-19,WEB,BSSAVE
BKG00003406,CUS0000149,2026-02-09,OTA,BSSAVE
BKG00003407,CUS0003561,2024-10-25,MOB,YOWUS
BKG00003408,CUS0000583,2023-10-13,CTR,GRPECO
BKG00003409,CUS0000788,2026-04-04,MOB,YOWRS
BKG00003410,CUS0001227,2023-11-22,OTA,YOWRS
BKG00003411,CUS0001654,2025-09-18,CTR,WOWBUS
BKG00003412,CUS0003523,2025-03-26,CTR,FLXFST
BKG00003413,CUS0003791,2024-10-11,CTR,GRPECO
BKG00003414,CUS0003326,2025-12-31,WEB,GRPECO
BKG00003415,CUS0001767,2025-08-14,WEB,BSSAVE
BKG00003416,CUS0003493,2026-02-03,GDS,GRPECO
BKG00003417,CUS0001896,2023-10-05,WEB,BSSAVE
BKG00003418,CUS0001081,2025-05-19,GDS,FLXFST
BKG00003419,CUS0000232,2025-03-24,GDS,CLXSAV
BKG00003420,CUS0004725,2023-06-01,CTR,GRPECO
BKG00003421,CUS0004463,2025-09-30,GDS,CLXSAV
BKG00003422,CUS0001944,2026-03-21,AGT,WOWBUS
BKG00003423,CUS0004684,2023-08-06,AGT,CLXBUS
BKG00003424,CUS0001664,2025-05-29,WEB,YOWRS
BKG00003425,CUS0003132,2025-12-13,OTA,CLXBUS
BKG00003426,CUS0001544,2024-08-07,WEB,CLXSAV
BKG00003427,CUS0001489,2025-02-10,MOB,YOWRS
BKG00003428,CUS0001186,2025-02-21,WEB,BSSAVE
BKG00003429,CUS0000992,2023-11-11,CTR,YOWRS
BKG00003430,CUS0002884,2024-05-09,WEB,CLXSAV
BKG00003431,CUS0003984,2023-08-27,GDS,CLXBUS
BKG00003432,CUS0002317,2024-04-01,CTR,GRPECO
BKG00003433,CUS0002328,2023-06-30,GDS,YOWUS
BKG00003434,CUS0000410,2024-05-27,WEB,BSSAVE
BKG00003435,CUS0003448,2024-11-14,CTR,GRPECO
BKG00003436,CUS0003242,2025-01-08,OTA,CLXBUS
BKG00003437,CUS0004463,2024-01-06,AGT,FLXFST
BKG00003438,CUS0004067,2026-01-27,GDS,CLXBUS
BKG00003439,CUS0004690,2024-02-23,GDS,GRPECO
BKG00003440,CUS0002536,2023-10-05,WEB,FLXFST
BKG00003441,CUS0001650,2024-03-14,GDS,CLXSAV
BKG00003442,CUS0003495,2024-11-02,AGT,YOWUS
BKG00003443,CUS0002105,2023-06-14,OTA,YOWUS
BKG00003444,CUS0000189,2025-02-03,GDS,WOWBUS
BKG00003445,CUS0002892,2024-07-07,OTA,WOWBUS
BKG00003446,CUS0003853,2025-05-25,MOB,YOWUS
BKG00003447,CUS0004824,2023-12-18,AGT,FLXFST
BKG00003448,CUS0002232,2026-04-06,CTR,FLXFST
BKG00003449,CUS0001528,2023-07-02,GDS,GRPECO
BKG00003450,CUS0000648,2026-03-14,WEB,CLXSAV
BKG00003451,CUS0001126,2026-01-29,CTR,FLXFST
BKG00003452,CUS0001825,2025-11-30,OTA,WOWBUS
BKG00003453,CUS0000406,2024-12-26,AGT,CLXSAV
BKG00003454,CUS0004863,2025-08-30,GDS,YOWUS
BKG00003455,CUS0001469,2025-05-22,OTA,CLXSAV
BKG00003456,CUS0000903,2025-02-10,MOB,BSSAVE
BKG00003457,CUS0003791,2023-06-12,GDS,WOWBUS
BKG00003458,CUS0003495,2026-04-11,OTA,WOWBUS
BKG00003459,CUS0000642,2023-09-09,OTA,CLXBUS
BKG00003460,CUS0004297,2026-05-14,CTR,CLXSAV
BKG00003461,CUS0003224,2026-02-05,OTA,CLXBUS
BKG00003462,CUS0003392,2024-01-28,AGT,FLXFST
BKG00003463,CUS0002032,2023-10-13,OTA,CLXSAV
BKG00003464,CUS0002145,2024-05-26,OTA,WOWBUS
BKG00003465,CUS0002519,2026-04-28,AGT,CLXBUS
BKG00003466,CUS0000598,2024-05-04,OTA,YOWRS
BKG00003467,CUS0003241,2023-08-10,CTR,WOWBUS
BKG00003468,CUS0004977,2024-11-01,MOB,CLXBUS
BKG00003469,CUS0002260,2025-05-19,CTR,GRPECO
BKG00003470,CUS0002336,2026-03-22,MOB,CLXBUS
BKG00003471,CUS0003359,2023-10-07,OTA,YOWUS
BKG00003472,CUS0004308,2024-12-04,AGT,BSSAVE
BKG00003473,CUS0001197,2023-11-06,MOB,YOWUS
BKG00003474,CUS0004861,2025-12-11,OTA,FLXFST
BKG00003475,CUS0001052,2024-12-06,CTR,GRPECO
BKG00003476,CUS0001791,2025-12-28,CTR,CLXBUS
BKG00003477,CUS0000818,2024-05-04,MOB,BSSAVE
BKG00003478,CUS0000849,2024-03-31,WEB,GRPECO
BKG00003479,CUS0001058,2025-06-07,WEB,BSSAVE
BKG00003480,CUS0000944,2023-12-29,GDS,YOWUS
BKG00003481,CUS0003924,2024-12-16,OTA,CLXBUS
BKG00003482,CUS0004249,2023-09-27,OTA,WOWBUS
BKG00003483,CUS0002352,2024-04-12,AGT,FLXFST
BKG00003484,CUS0003036,2024-05-10,OTA,GRPECO
BKG00003485,CUS0004798,2025-08-31,MOB,BSSAVE
BKG00003486,CUS0000306,2025-03-28,MOB,YOWUS
BKG00003487,CUS0000352,2024-04-21,OTA,CLXBUS
BKG00003488,CUS0004643,2025-11-04,GDS,CLXBUS
BKG00003489,CUS0003126,2025-12-29,WEB,BSSAVE
BKG00003490,CUS0001831,2025-04-24,CTR,YOWUS
BKG00003491,CUS0000225,2024-11-15,MOB,CLXSAV
BKG00003492,CUS0000874,2024-08-15,MOB,YOWRS
BKG00003493,CUS0001672,2025-03-29,AGT,GRPECO
BKG00003494,CUS0002731,2025-09-20,GDS,CLXSAV
BKG00003495,CUS0004332,2024-01-17,AGT,FLXFST
BKG00003496,CUS0001560,2026-05-15,OTA,CLXSAV
BKG00003497,CUS0003862,2024-03-18,WEB,FLXFST
BKG00003498,CUS0000647,2025-07-19,CTR,WOWBUS
BKG00003499,CUS0000564,2024-11-01,OTA,CLXSAV
BKG00003500,CUS0004527,2025-05-30,OTA,WOWBUS
BKG00003501,CUS0002125,2024-03-27,AGT,CLXSAV
BKG00003502,CUS0003249,2023-11-29,GDS,WOWBUS
BKG00003503,CUS0000694,2023-12-11,WEB,WOWBUS
BKG00003504,CUS0004441,2024-12-18,CTR,CLXSAV
BKG00003505,CUS0000394,2025-04-19,MOB,CLXBUS
BKG00003506,CUS0001504,2024-04-22,MOB,FLXFST
BKG00003507,CUS0001291,2024-05-05,AGT,BSSAVE
BKG00003508,CUS0000275,2024-07-20,MOB,WOWBUS
BKG00003509,CUS0002540,2023-07-22,GDS,CLXBUS
BKG00003510,CUS0001501,2024-09-23,OTA,FLXFST
BKG00003511,CUS0001704,2024-03-18,AGT,YOWRS
BKG00003512,CUS0000154,2024-06-15,OTA,WOWBUS
BKG00003513,CUS0003693,2025-10-16,AGT,FLXFST
BKG00003514,CUS0004133,2025-11-09,AGT,FLXFST
BKG00003515,CUS0004426,2026-02-19,WEB,YOWUS
BKG00003516,CUS0004524,2023-06-06,AGT,CLXSAV
BKG00003517,CUS0001154,2026-03-19,CTR,CLXBUS
BKG00003518,CUS0003125,2024-02-14,CTR,YOWUS
BKG00003519,CUS0001254,2025-03-08,AGT,YOWRS
BKG00003520,CUS0003992,2024-11-02,GDS,CLXBUS
BKG00003521,CUS0000528,2025-12-22,GDS,CLXBUS
BKG00003522,CUS0001543,2024-01-14,WEB,CLXBUS
BKG00003523,CUS0001703,2025-03-30,OTA,YOWUS
BKG00003524,CUS0001272,2025-02-07,MOB,CLXSAV
BKG00003525,CUS0000385,2024-10-21,MOB,BSSAVE
BKG00003526,CUS0004581,2023-06-27,CTR,CLXBUS
BKG00003527,CUS0003459,2025-10-20,GDS,CLXSAV
BKG00003528,CUS0001485,2024-05-25,GDS,CLXSAV
BKG00003529,CUS0001307,2025-06-13,MOB,WOWBUS
BKG00003530,CUS0001094,2024-03-31,CTR,BSSAVE
BKG00003531,CUS0001916,2023-08-02,WEB,BSSAVE
BKG00003532,CUS0000134,2023-08-20,MOB,CLXSAV
BKG00003533,CUS0003288,2023-10-25,CTR,YOWRS
BKG00003534,CUS0001766,2025-02-24,MOB,YOWUS
BKG00003535,CUS0001882,2024-03-25,WEB,WOWBUS
BKG00003536,CUS0001617,2025-09-28,OTA,FLXFST
BKG00003537,CUS0003838,2025-09-15,GDS,YOWRS
BKG00003538,CUS0001007,2023-09-11,AGT,FLXFST
BKG00003539,CUS0003738,2025-05-30,OTA,YOWUS
BKG00003540,CUS0003585,2025-06-22,GDS,BSSAVE
BKG00003541,CUS0003919,2023-12-14,CTR,CLXSAV
BKG00003542,CUS0002583,2026-04-02,MOB,YOWUS
BKG00003543,CUS0001422,2024-01-16,OTA,CLXSAV
BKG00003544,CUS0001726,2023-06-16,WEB,YOWRS
BKG00003545,CUS0001418,2023-10-07,MOB,CLXBUS
BKG00003546,CUS0003995,2023-06-10,MOB,WOWBUS
BKG00003547,CUS0000238,2026-01-27,MOB,CLXBUS
BKG00003548,CUS0001080,2024-03-12,WEB,BSSAVE
BKG00003549,CUS0004426,2024-02-18,OTA,GRPECO
BKG00003550,CUS0000558,2025-08-02,CTR,YOWUS
BKG00003551,CUS0000745,2024-05-01,GDS,BSSAVE
BKG00003552,CUS0001339,2023-10-05,AGT,BSSAVE
BKG00003553,CUS0002398,2023-09-30,WEB,CLXSAV
BKG00003554,CUS0000480,2023-09-05,GDS,FLXFST
BKG00003555,CUS0002122,2023-06-02,AGT,GRPECO
BKG00003556,CUS0000833,2024-03-11,GDS,GRPECO
BKG00003557,CUS0002631,2025-12-29,OTA,FLXFST
BKG00003558,CUS0000868,2025-05-11,CTR,BSSAVE
BKG00003559,CUS0002161,2024-08-21,WEB,FLXFST
BKG00003560,CUS0002948,2025-05-31,AGT,WOWBUS
BKG00003561,CUS0004398,2024-01-18,GDS,BSSAVE
BKG00003562,CUS0003844,2025-12-08,AGT,BSSAVE
BKG00003563,CUS0002782,2024-12-23,CTR,YOWRS
BKG00003564,CUS0001474,2025-03-31,MOB,CLXSAV
BKG00003565,CUS0004906,2026-05-18,WEB,CLXSAV
BKG00003566,CUS0003157,2024-08-15,GDS,CLXBUS
BKG00003567,CUS0002087,2025-03-12,CTR,BSSAVE
BKG00003568,CUS0002027,2026-03-07,GDS,WOWBUS
BKG00003569,CUS0001538,2025-11-01,GDS,YOWRS
BKG00003570,CUS0001527,2026-02-05,WEB,BSSAVE
BKG00003571,CUS0000693,2024-08-27,WEB,YOWUS
BKG00003572,CUS0000977,2025-06-23,CTR,GRPECO
BKG00003573,CUS0004207,2026-05-17,WEB,WOWBUS
BKG00003574,CUS0002840,2023-09-16,AGT,FLXFST
BKG00003575,CUS0000410,2024-06-11,AGT,YOWRS
BKG00003576,CUS0003723,2026-05-13,WEB,GRPECO
BKG00003577,CUS0002387,2023-07-30,AGT,YOWUS
BKG00003578,CUS0001848,2025-05-02,CTR,BSSAVE
BKG00003579,CUS0002888,2024-01-02,WEB,CLXBUS
BKG00003580,CUS0002908,2023-06-23,MOB,CLXSAV
BKG00003581,CUS0000897,2025-03-08,GDS,YOWRS
BKG00003582,CUS0001415,2023-11-06,MOB,BSSAVE
BKG00003583,CUS0004033,2023-06-04,GDS,CLXBUS
BKG00003584,CUS0002047,2024-03-01,MOB,GRPECO
BKG00003585,CUS0001490,2025-07-16,MOB,YOWUS
BKG00003586,CUS0002955,2024-06-03,OTA,BSSAVE
BKG00003587,CUS0001183,2024-07-26,WEB,FLXFST
BKG00003588,CUS0001444,2025-10-30,GDS,CLXSAV
BKG00003589,CUS0002136,2025-03-21,CTR,FLXFST
BKG00003590,CUS0001576,2026-02-10,MOB,YOWUS
BKG00003591,CUS0004421,2023-05-27,MOB,WOWBUS
BKG00003592,CUS0002375,2025-02-10,OTA,CLXBUS
BKG00003593,CUS0003628,2026-01-21,WEB,CLXBUS
BKG00003594,CUS0004115,2026-03-09,CTR,GRPECO
BKG00003595,CUS0004167,2023-11-08,CTR,CLXSAV
BKG00003596,CUS0000097,2025-01-17,OTA,GRPECO
BKG00003597,CUS0000171,2024-07-27,MOB,YOWUS
BKG00003598,CUS0003066,2026-05-15,CTR,FLXFST
BKG00003599,CUS0004158,2025-10-01,AGT,CLXSAV
BKG00003600,CUS0000585,2024-04-20,CTR,CLXSAV
BKG00003601,CUS0001553,2023-11-19,AGT,GRPECO
BKG00003602,CUS0004071,2024-03-09,OTA,BSSAVE
BKG00003603,CUS0003255,2024-04-01,GDS,WOWBUS
BKG00003604,CUS0001311,2023-07-12,CTR,CLXSAV
BKG00003605,CUS0003393,2025-01-31,MOB,CLXBUS
BKG00003606,CUS0001516,2025-07-22,GDS,GRPECO
BKG00003607,CUS0003885,2023-09-17,OTA,BSSAVE
BKG00003608,CUS0001311,2024-02-17,OTA,BSSAVE
BKG00003609,CUS0000144,2024-10-01,GDS,YOWRS
BKG00003610,CUS0003272,2025-07-21,OTA,YOWRS
BKG00003611,CUS0001162,2025-05-30,CTR,BSSAVE
BKG00003612,CUS0000228,2025-08-21,AGT,CLXSAV
BKG00003613,CUS0004692,2023-11-16,AGT,BSSAVE
BKG00003614,CUS0001237,2026-02-18,CTR,CLXBUS
BKG00003615,CUS0000959,2026-01-28,WEB,CLXSAV
BKG00003616,CUS0003363,2023-10-03,MOB,YOWUS
BKG00003617,CUS0001243,2026-04-05,CTR,CLXSAV
BKG00003618,CUS0002588,2023-08-27,AGT,FLXFST
BKG00003619,CUS0001906,2023-12-14,GDS,WOWBUS
BKG00003620,CUS0003796,2024-11-08,AGT,BSSAVE
BKG00003621,CUS0003348,2024-02-23,MOB,CLXBUS
BKG00003622,CUS0001474,2025-06-22,WEB,FLXFST
BKG00003623,CUS0003089,2023-07-27,WEB,CLXSAV
BKG00003624,CUS0002124,2025-03-17,CTR,YOWUS
BKG00003625,CUS0004516,2026-02-09,OTA,YOWRS
BKG00003626,CUS0001594,2023-10-25,MOB,YOWRS
BKG00003627,CUS0001828,2023-12-28,AGT,YOWUS
BKG00003628,CUS0000358,2023-12-29,OTA,WOWBUS
BKG00003629,CUS0001287,2025-01-20,WEB,YOWRS
BKG00003630,CUS0001449,2023-07-19,MOB,YOWRS
BKG00003631,CUS0001417,2026-04-13,WEB,CLXSAV
BKG00003632,CUS0002426,2025-03-05,CTR,YOWRS
BKG00003633,CUS0003052,2026-05-04,CTR,BSSAVE
BKG00003634,CUS0003568,2023-10-19,CTR,FLXFST
BKG00003635,CUS0004390,2024-08-13,GDS,FLXFST
