guest_id,customer_key,preferred_room_type,smoking_preference,special_request,created_at
CUS0001585,1585,STD,Non-Smoking,Late Check-In,2024-10-30
CUS0001586,1586,EXC,Non-Smoking,None,2024-08-10
CUS0001587,1587,DLX,Non-Smoking,High Floor,2025-07-28
CUS0001588,1588,SUT,Non-Smoking,None,2025-11-21
CUS0001589,1589,SUP,Non-Smoking,None,2025-12-02
CUS0001590,1590,EXC,Smoking,None,2024-06-22
CUS0001591,1591,EXC,Smoking,High Floor,2024-10-06
CUS0001592,1592,EXC,Non-Smoking,Late Check-In,2024-06-17
CUS0001593,1593,DLX,Non-Smoking,Near Elevator,2024-10-24
CUS0001594,1594,EXC,Non-Smoking,Baby Cot,2024-12-21
CUS0001595,1595,STD,Non-Smoking,Near Elevator,2026-03-24
CUS0001596,1596,DLX,Non-Smoking,Near Elevator,2026-03-13
CUS0001597,1597,SUT,Non-Smoking,High Floor,2025-04-28
CUS0001598,1598,SUT,Non-Smoking,Late Check-In,2024-06-04
CUS0001599,1599,DLX,Non-Smoking,Near Elevator,2024-07-17
CUS0001600,1600,DLX,Non-Smoking,High Floor,2024-07-30
CUS0001601,1601,SUT,Non-Smoking,Near Elevator,2024-10-02
CUS0001602,1602,STD,Non-Smoking,Late Check-In,2024-06-05
CUS0001603,1603,SUT,Non-Smoking,Baby Cot,2024-12-03
CUS0001604,1604,STD,Non-Smoking,Late Check-In,2024-07-31
CUS0001605,1605,EXC,Non-Smoking,None,2024-08-27
CUS0001606,1606,EXC,Non-Smoking,Baby Cot,2024-07-20
CUS0001607,1607,SUT,Smoking,Baby Cot,2024-07-16
CUS0001608,1608,STD,Non-Smoking,Late Check-In,2024-07-24
CUS0001609,1609,SUP,Non-Smoking,None,2024-06-07
CUS0001610,1610,DLX,Non-Smoking,High Floor,2025-12-06
CUS0001611,1611,DLX,Non-Smoking,High Floor,2026-03-23
CUS0001612,1612,STD,Non-Smoking,High Floor,2026-05-09
CUS0001613,1613,DLX,Non-Smoking,Near Elevator,2024-12-19
CUS0001614,1614,SUT,Non-Smoking,Late Check-In,2026-02-02
CUS0001615,1615,EXC,Non-Smoking,Baby Cot,2026-04-02
CUS0001616,1616,SUT,Non-Smoking,None,2026-02-18
CUS0001617,1617,STD,Smoking,None,2025-03-08
CUS0001618,1618,SUP,Non-Smoking,Late Check-In,2026-01-19
CUS0001619,1619,STD,Non-Smoking,Near Elevator,2025-03-11
CUS0001620,1620,SUT,Non-Smoking,Baby Cot,2024-10-06
CUS0001621,1621,DLX,Non-Smoking,High Floor,2025-05-04
CUS0001622,1622,SUT,Non-Smoking,Baby Cot,2025-03-19
CUS0001623,1623,SUP,Non-Smoking,High Floor,2025-09-01
CUS0001624,1624,EXC,Non-Smoking,Late Check-In,2024-06-29
CUS0001625,1625,DLX,Non-Smoking,Baby Cot,2025-04-21
CUS0001626,1626,DLX,Non-Smoking,High Floor,2024-10-10
CUS0001627,1627,SUT,Non-Smoking,None,2025-05-23
CUS0001628,1628,EXC,Non-Smoking,Late Check-In,2024-10-23
CUS0001629,1629,EXC,Non-Smoking,None,2025-06-26
CUS0001630,1630,EXC,Non-Smoking,Near Elevator,2025-05-18
CUS0001631,1631,DLX,Non-Smoking,Near Elevator,2025-01-28
CUS0001632,1632,SUP,Smoking,Near Elevator,2026-05-11
CUS0001633,1633,EXC,Smoking,Near Elevator,2024-07-22
CUS0001634,1634,EXC,Smoking,Late Check-In,2025-02-23
CUS0001635,1635,STD,Smoking,None,2024-10-06
CUS0001636,1636,EXC,Non-Smoking,Near Elevator,2025-11-10
CUS0001637,1637,DLX,Non-Smoking,Baby Cot,2025-01-20
CUS0001638,1638,EXC,Non-Smoking,Baby Cot,2025-10-18
CUS0001639,1639,STD,Non-Smoking,Late Check-In,2026-02-20
CUS0001640,1640,DLX,Non-Smoking,Baby Cot,2025-01-17
CUS0001641,1641,SUP,Non-Smoking,Late Check-In,2025-09-01
CUS0001642,1642,STD,Non-Smoking,None,2024-06-26
CUS0001643,1643,STD,Non-Smoking,Late Check-In,2025-10-01
CUS0001644,1644,DLX,Non-Smoking,None,2024-11-08
CUS0001645,1645,STD,Non-Smoking,Baby Cot,2025-10-27
CUS0001646,1646,STD,Non-Smoking,Near Elevator,2024-10-26
CUS0001647,1647,SUP,Non-Smoking,Near Elevator,2024-06-27
CUS0001648,1648,DLX,Non-Smoking,High Floor,2025-06-28
CUS0001649,1649,DLX,Non-Smoking,Near Elevator,2025-07-26
CUS0001650,1650,SUT,Non-Smoking,High Floor,2025-01-24
CUS0001651,1651,STD,Non-Smoking,None,2025-12-26
CUS0001652,1652,EXC,Non-Smoking,High Floor,2025-10-12
CUS0001653,1653,DLX,Non-Smoking,Baby Cot,2024-11-22
CUS0001654,1654,STD,Non-Smoking,High Floor,2025-09-11
CUS0001655,1655,EXC,Non-Smoking,High Floor,2025-05-21
CUS0001656,1656,SUT,Non-Smoking,Near Elevator,2024-08-17
CUS0001657,1657,SUT,Non-Smoking,Baby Cot,2024-12-19
CUS0001658,1658,SUT,Non-Smoking,Baby Cot,2026-03-22
CUS0001659,1659,STD,Non-Smoking,Late Check-In,2025-07-28
CUS0001660,1660,STD,Non-Smoking,Baby Cot,2025-04-12
CUS0001661,1661,EXC,Non-Smoking,Late Check-In,2025-12-23
CUS0001662,1662,SUP,Non-Smoking,Near Elevator,2024-11-04
CUS0001663,1663,EXC,Non-Smoking,High Floor,2024-08-28
CUS0001664,1664,STD,Non-Smoking,High Floor,2024-06-19
CUS0001665,1665,DLX,Smoking,High Floor,2024-09-27
CUS0001666,1666,SUT,Non-Smoking,None,2025-06-01
CUS0001667,1667,DLX,Non-Smoking,Near Elevator,2026-02-06
CUS0001668,1668,SUT,Non-Smoking,Baby Cot,2024-08-24
CUS0001669,1669,DLX,Non-Smoking,Late Check-In,2026-01-29
CUS0001670,1670,EXC,Smoking,Baby Cot,2025-12-29
CUS0001671,1671,SUP,Non-Smoking,None,2024-10-12
CUS0001672,1672,DLX,Non-Smoking,Near Elevator,2024-10-27
CUS0001673,1673,STD,Non-Smoking,Near Elevator,2024-09-02
CUS0001674,1674,STD,Non-Smoking,Baby Cot,2024-10-04
CUS0001675,1675,DLX,Non-Smoking,Baby Cot,2025-09-22
CUS0001676,1676,DLX,Non-Smoking,Near Elevator,2025-04-19
CUS0001677,1677,SUP,Non-Smoking,Near Elevator,2026-03-09
CUS0001678,1678,EXC,Smoking,Baby Cot,2024-07-23
CUS0001679,1679,SUP,Non-Smoking,None,2025-08-23
CUS0001680,1680,STD,Non-Smoking,Baby Cot,2026-04-30
CUS0001681,1681,DLX,Non-Smoking,None,2026-03-19
CUS0001682,1682,STD,Non-Smoking,Baby Cot,2024-12-15
CUS0001683,1683,STD,Non-Smoking,Baby Cot,2024-07-25
CUS0001684,1684,SUP,Non-Smoking,Near Elevator,2026-01-22
CUS0001685,1685,SUP,Smoking,Near Elevator,2024-11-28
CUS0001686,1686,DLX,Non-Smoking,Near Elevator,2024-11-02
CUS0001687,1687,SUP,Non-Smoking,Baby Cot,2026-03-02
CUS0001688,1688,SUP,Smoking,Late Check-In,2025-06-29
CUS0001689,1689,SUP,Non-Smoking,Baby Cot,2026-01-10
CUS0001690,1690,SUT,Non-Smoking,Near Elevator,2026-05-15
CUS0001691,1691,SUP,Smoking,Near Elevator,2025-07-14
CUS0001692,1692,STD,Non-Smoking,None,2024-06-07
CUS0001693,1693,STD,Non-Smoking,Near Elevator,2025-10-31
CUS0001694,1694,SUP,Non-Smoking,None,2025-09-15
CUS0001695,1695,STD,Non-Smoking,Baby Cot,2025-05-01
CUS0001696,1696,SUP,Non-Smoking,Near Elevator,2025-11-01
CUS0001697,1697,DLX,Non-Smoking,Baby Cot,2025-09-08
CUS0001698,1698,SUP,Non-Smoking,High Floor,2025-05-11
CUS0001699,1699,STD,Non-Smoking,Baby Cot,2025-09-17
CUS0001700,1700,SUP,Smoking,Near Elevator,2024-12-20
CUS0001701,1701,SUP,Non-Smoking,Late Check-In,2025-12-22
CUS0001702,1702,STD,Non-Smoking,Baby Cot,2025-08-15
CUS0001703,1703,STD,Non-Smoking,Late Check-In,2024-12-07
CUS0001704,1704,EXC,Non-Smoking,Late Check-In,2025-07-01
CUS0001705,1705,EXC,Non-Smoking,Near Elevator,2025-05-01
CUS0001706,1706,EXC,Non-Smoking,High Floor,2024-09-01
CUS0001707,1707,SUP,Non-Smoking,Near Elevator,2025-08-01
CUS0001708,1708,DLX,Non-Smoking,None,2026-01-12
CUS0001709,1709,SUT,Non-Smoking,None,2025-12-26
CUS0001710,1710,SUT,Non-Smoking,Near Elevator,2025-05-19
CUS0001711,1711,SUT,Non-Smoking,Near Elevator,2025-07-15
CUS0001712,1712,SUP,Non-Smoking,Near Elevator,2025-02-15
CUS0001713,1713,STD,Non-Smoking,Near Elevator,2026-05-19
CUS0001714,1714,SUT,Non-Smoking,Near Elevator,2025-12-29
CUS0001715,1715,EXC,Non-Smoking,None,2025-05-30
CUS0001716,1716,DLX,Non-Smoking,Late Check-In,2025-12-28
CUS0001717,1717,EXC,Non-Smoking,Late Check-In,2024-11-30
CUS0001718,1718,SUP,Non-Smoking,None,2026-01-29
CUS0001719,1719,DLX,Non-Smoking,None,2025-06-25
CUS0001720,1720,STD,Non-Smoking,Near Elevator,2025-09-08
CUS0001721,1721,SUT,Non-Smoking,None,2026-03-29
CUS0001722,1722,SUT,Non-Smoking,Baby Cot,2024-08-16
CUS0001723,1723,DLX,Smoking,Late Check-In,2026-04-06
CUS0001724,1724,STD,Non-Smoking,None,2024-09-05
CUS0001725,1725,SUT,Non-Smoking,High Floor,2024-07-16
CUS0001726,1726,STD,Non-Smoking,Near Elevator,2026-03-29
CUS0001727,1727,STD,Non-Smoking,High Floor,2026-04-25
CUS0001728,1728,DLX,Non-Smoking,Late Check-In,2025-10-04
CUS0001729,1729,EXC,Non-Smoking,None,2024-07-17
CUS0001730,1730,STD,Non-Smoking,None,2024-10-04
CUS0001731,1731,STD,Non-Smoking,Baby Cot,2025-09-03
CUS0001732,1732,SUT,Non-Smoking,Baby Cot,2024-11-22
CUS0001733,1733,EXC,Non-Smoking,High Floor,2026-04-10
CUS0001734,1734,DLX,Smoking,Baby Cot,2026-04-03
CUS0001735,1735,SUP,Non-Smoking,High Floor,2025-07-08
CUS0001736,1736,SUP,Non-Smoking,Late Check-In,2024-08-29
CUS0001737,1737,DLX,Smoking,High Floor,2025-07-04
CUS0001738,1738,STD,Non-Smoking,Late Check-In,2025-08-21
CUS0001739,1739,EXC,Non-Smoking,Near Elevator,2025-04-14
CUS0001740,1740,SUT,Non-Smoking,None,2026-01-04
CUS0001741,1741,SUT,Non-Smoking,None,2025-10-18
CUS0001742,1742,DLX,Non-Smoking,None,2025-01-05
CUS0001743,1743,SUP,Non-Smoking,Late Check-In,2026-02-03
CUS0001744,1744,SUP,Non-Smoking,High Floor,2024-06-05
CUS0001745,1745,STD,Non-Smoking,Baby Cot,2024-12-29
CUS0001746,1746,DLX,Non-Smoking,None,2025-03-19
CUS0001747,1747,STD,Smoking,Late Check-In,2024-10-15
CUS0001748,1748,SUP,Non-Smoking,Near Elevator,2025-10-27
CUS0001749,1749,STD,Non-Smoking,None,2025-02-28
CUS0001750,1750,SUP,Non-Smoking,Late Check-In,2026-04-06
CUS0001751,1751,STD,Non-Smoking,None,2026-04-27
CUS0001752,1752,SUP,Non-Smoking,High Floor,2025-08-31
CUS0001753,1753,SUT,Non-Smoking,Baby Cot,2024-07-03
CUS0001754,1754,SUP,Non-Smoking,High Floor,2024-07-19
CUS0001755,1755,STD,Non-Smoking,Near Elevator,2025-09-02
CUS0001756,1756,SUT,Non-Smoking,Late Check-In,2024-10-24
CUS0001757,1757,EXC,Non-Smoking,Baby Cot,2025-12-30
CUS0001758,1758,EXC,Non-Smoking,Baby Cot,2025-06-23
CUS0001759,1759,SUP,Smoking,Late Check-In,2025-12-24
CUS0001760,1760,DLX,Non-Smoking,High Floor,2024-12-05
CUS0001761,1761,STD,Non-Smoking,Near Elevator,2025-02-28
CUS0001762,1762,SUP,Non-Smoking,Near Elevator,2024-09-04
CUS0001763,1763,STD,Non-Smoking,None,2024-09-21
CUS0001764,1764,EXC,Non-Smoking,Baby Cot,2025-09-25
CUS0001765,1765,EXC,Non-Smoking,Late Check-In,2026-01-20
CUS0001766,1766,DLX,Non-Smoking,Baby Cot,2025-06-02
CUS0001767,1767,STD,Non-Smoking,Baby Cot,2025-02-19
CUS0001768,1768,SUP,Non-Smoking,Baby Cot,2025-08-08
CUS0001769,1769,DLX,Non-Smoking,High Floor,2026-03-16
CUS0001770,1770,SUP,Non-Smoking,Baby Cot,2025-05-18
CUS0001771,1771,STD,Non-Smoking,Near Elevator,2024-10-01
CUS0001772,1772,SUT,Non-Smoking,None,2025-02-14
CUS0001773,1773,EXC,Non-Smoking,High Floor,2025-03-09
CUS0001774,1774,STD,Non-Smoking,Near Elevator,2025-10-29
CUS0001775,1775,STD,Non-Smoking,Baby Cot,2024-11-28
CUS0001776,1776,STD,Smoking,Late Check-In,2024-11-02
CUS0001777,1777,SUT,Smoking,High Floor,2025-10-24
CUS0001778,1778,SUP,Non-Smoking,Baby Cot,2024-12-26
CUS0001779,1779,STD,Non-Smoking,Near Elevator,2024-12-25
CUS0001780,1780,DLX,Non-Smoking,Baby Cot,2024-11-12
CUS0001781,1781,SUP,Non-Smoking,High Floor,2025-09-10
CUS0001782,1782,SUT,Non-Smoking,Baby Cot,2025-06-21
CUS0001783,1783,SUP,Non-Smoking,Near Elevator,2025-08-27
CUS0001784,1784,SUP,Non-Smoking,High Floor,2024-08-10
CUS0001785,1785,SUT,Non-Smoking,Near Elevator,2025-12-13
CUS0001786,1786,EXC,Non-Smoking,Baby Cot,2026-02-09
CUS0001787,1787,STD,Non-Smoking,None,2025-06-02
CUS0001788,1788,SUT,Smoking,Late Check-In,2025-11-17
CUS0001789,1789,SUT,Smoking,Near Elevator,2025-08-11
CUS0001790,1790,SUP,Smoking,None,2024-08-29
CUS0001791,1791,STD,Non-Smoking,None,2025-05-28
CUS0001792,1792,STD,Non-Smoking,None,2024-12-26
CUS0001793,1793,STD,Non-Smoking,Near Elevator,2025-10-09
CUS0001794,1794,STD,Non-Smoking,Late Check-In,2024-12-09
CUS0001795,1795,SUP,Non-Smoking,None,2025-05-15
CUS0001796,1796,STD,Non-Smoking,High Floor,2026-03-25
CUS0001797,1797,SUT,Non-Smoking,High Floor,2026-04-22
CUS0001798,1798,EXC,Smoking,Late Check-In,2024-10-05
CUS0001799,1799,EXC,Non-Smoking,Late Check-In,2024-11-07
CUS0001800,1800,SUT,Non-Smoking,Near Elevator,2026-05-12
CUS0001801,1801,DLX,Non-Smoking,None,2025-09-19
CUS0001802,1802,SUT,Non-Smoking,High Floor,2025-01-15
CUS0001803,1803,SUT,Non-Smoking,Late Check-In,2025-12-28
CUS0001804,1804,DLX,Non-Smoking,Baby Cot,2024-06-15
CUS0001805,1805,SUT,Non-Smoking,Late Check-In,2025-07-03
CUS0001806,1806,DLX,Non-Smoking,None,2025-05-15
CUS0001807,1807,SUP,Non-Smoking,High Floor,2024-12-27
CUS0001808,1808,SUT,Non-Smoking,High Floor,2024-06-06
CUS0001809,1809,STD,Non-Smoking,None,2026-03-15
CUS0001810,1810,DLX,Non-Smoking,Late Check-In,2025-03-03
CUS0001811,1811,EXC,Non-Smoking,Near Elevator,2024-06-04
CUS0001812,1812,SUP,Non-Smoking,High Floor,2026-01-12
CUS0001813,1813,DLX,Non-Smoking,None,2026-05-21
CUS0001814,1814,SUT,Smoking,None,2025-03-14
CUS0001815,1815,STD,Non-Smoking,Baby Cot,2025-12-30
CUS0001816,1816,SUP,Smoking,None,2024-08-30
CUS0001817,1817,SUP,Non-Smoking,Near Elevator,2025-09-18
CUS0001818,1818,STD,Non-Smoking,Late Check-In,2025-07-14
CUS0001819,1819,STD,Non-Smoking,Baby Cot,2024-12-21
CUS0001820,1820,SUT,Non-Smoking,Baby Cot,2025-08-03
CUS0001821,1821,SUT,Non-Smoking,Near Elevator,2024-08-02
CUS0001822,1822,SUT,Non-Smoking,High Floor,2024-09-08
CUS0001823,1823,SUP,Non-Smoking,Late Check-In,2025-03-22
CUS0001824,1824,SUT,Non-Smoking,Late Check-In,2026-01-05
CUS0001825,1825,SUP,Non-Smoking,Near Elevator,2025-06-26
CUS0001826,1826,STD,Non-Smoking,None,2026-03-12
CUS0001827,1827,DLX,Non-Smoking,Late Check-In,2025-08-12
CUS0001828,1828,SUP,Non-Smoking,None,2025-09-06
CUS0001829,1829,SUP,Non-Smoking,Near Elevator,2024-10-12
CUS0001830,1830,SUT,Smoking,High Floor,2025-07-15
CUS0001831,1831,STD,Non-Smoking,Late Check-In,2025-03-08
CUS0001832,1832,SUT,Non-Smoking,Near Elevator,2024-10-22
CUS0001833,1833,STD,Non-Smoking,None,2024-09-22
CUS0001834,1834,SUP,Non-Smoking,High Floor,2026-02-25
CUS0001835,1835,SUP,Non-Smoking,High Floor,2024-06-11
CUS0001836,1836,DLX,Non-Smoking,Near Elevator,2026-01-30
CUS0001837,1837,EXC,Non-Smoking,Baby Cot,2025-06-25
CUS0001838,1838,EXC,Non-Smoking,Late Check-In,2024-08-11
CUS0001839,1839,DLX,Non-Smoking,Baby Cot,2025-06-02
CUS0001840,1840,SUP,Non-Smoking,Near Elevator,2024-08-13
CUS0001841,1841,DLX,Non-Smoking,High Floor,2025-09-06
CUS0001842,1842,EXC,Non-Smoking,None,2026-04-07
CUS0001843,1843,SUP,Non-Smoking,None,2025-04-26
CUS0001844,1844,SUT,Non-Smoking,Near Elevator,2025-01-15
CUS0001845,1845,STD,Non-Smoking,High Floor,2025-10-22
CUS0001846,1846,SUT,Non-Smoking,Baby Cot,2025-06-20
CUS0001847,1847,SUP,Non-Smoking,Late Check-In,2026-05-08
CUS0001848,1848,EXC,Non-Smoking,Baby Cot,2025-03-29
CUS0001849,1849,SUP,Non-Smoking,High Floor,2026-01-17
CUS0001850,1850,STD,Non-Smoking,None,2025-08-20
CUS0001851,1851,SUT,Non-Smoking,Baby Cot,2026-04-05
CUS0001852,1852,SUP,Non-Smoking,High Floor,2025-07-01
CUS0001853,1853,STD,Non-Smoking,Near Elevator,2025-12-21
CUS0001854,1854,DLX,Non-Smoking,Late Check-In,2025-06-05
CUS0001855,1855,STD,Smoking,Near Elevator,2024-05-26
CUS0001856,1856,STD,Non-Smoking,Late Check-In,2025-09-11
CUS0001857,1857,SUT,Non-Smoking,Near Elevator,2024-07-28
CUS0001858,1858,STD,Non-Smoking,Baby Cot,2025-05-12
CUS0001859,1859,EXC,Non-Smoking,Baby Cot,2025-08-16
CUS0001860,1860,DLX,Non-Smoking,Baby Cot,2026-03-23
CUS0001861,1861,SUT,Non-Smoking,Baby Cot,2025-08-23
CUS0001862,1862,EXC,Non-Smoking,Late Check-In,2025-08-30
CUS0001863,1863,SUP,Non-Smoking,Near Elevator,2025-03-06
CUS0001864,1864,EXC,Non-Smoking,High Floor,2024-11-29
CUS0001865,1865,STD,Non-Smoking,Baby Cot,2025-02-15
CUS0001866,1866,STD,Non-Smoking,Near Elevator,2025-01-30
CUS0001867,1867,EXC,Non-Smoking,Near Elevator,2024-08-11
CUS0001868,1868,SUP,Non-Smoking,High Floor,2025-11-10
CUS0001869,1869,SUT,Non-Smoking,Baby Cot,2025-11-01
CUS0001870,1870,STD,Non-Smoking,Late Check-In,2024-06-12
CUS0001871,1871,DLX,Non-Smoking,None,2025-10-05
CUS0001872,1872,DLX,Non-Smoking,Baby Cot,2024-08-24
CUS0001873,1873,SUT,Non-Smoking,High Floor,2026-01-27
CUS0001874,1874,SUP,Non-Smoking,Late Check-In,2024-09-26
CUS0001875,1875,SUT,Smoking,High Floor,2025-12-24
CUS0001876,1876,EXC,Non-Smoking,High Floor,2024-11-29
CUS0001877,1877,SUP,Non-Smoking,Baby Cot,2025-11-23
CUS0001878,1878,EXC,Non-Smoking,Late Check-In,2024-12-30
CUS0001879,1879,EXC,Smoking,Baby Cot,2026-04-20
CUS0001880,1880,DLX,Non-Smoking,None,2025-08-04
CUS0001881,1881,EXC,Non-Smoking,Late Check-In,2024-11-02
CUS0001882,1882,SUT,Non-Smoking,Baby Cot,2026-02-02
CUS0001883,1883,DLX,Non-Smoking,Baby Cot,2024-11-17
CUS0001884,1884,SUP,Non-Smoking,High Floor,2025-08-06
CUS0001885,1885,SUP,Non-Smoking,Late Check-In,2025-05-29
CUS0001886,1886,DLX,Non-Smoking,High Floor,2026-01-27
CUS0001887,1887,STD,Non-Smoking,Near Elevator,2024-06-27
CUS0001888,1888,STD,Non-Smoking,Late Check-In,2025-01-19
CUS0001889,1889,DLX,Non-Smoking,Late Check-In,2024-11-09
CUS0001890,1890,SUP,Non-Smoking,None,2025-03-17
CUS0001891,1891,STD,Non-Smoking,High Floor,2026-02-19
CUS0001892,1892,STD,Non-Smoking,None,2025-10-25
CUS0001893,1893,EXC,Non-Smoking,None,2025-05-18
CUS0001894,1894,EXC,Smoking,Late Check-In,2026-03-06
CUS0001895,1895,DLX,Non-Smoking,Near Elevator,2024-12-08
CUS0001896,1896,DLX,Non-Smoking,Near Elevator,2026-05-04
CUS0001897,1897,SUP,Smoking,None,2026-03-16
CUS0001898,1898,SUT,Smoking,High Floor,2025-12-04
CUS0001899,1899,SUT,Non-Smoking,None,2024-07-07
CUS0001900,1900,SUT,Non-Smoking,Near Elevator,2024-10-08
CUS0001901,1901,DLX,Non-Smoking,Late Check-In,2024-10-31
CUS0001902,1902,SUT,Non-Smoking,Baby Cot,2025-08-25
CUS0001903,1903,STD,Non-Smoking,Near Elevator,2024-07-30
CUS0001904,1904,EXC,Non-Smoking,Baby Cot,2024-07-27
CUS0001905,1905,SUT,Non-Smoking,Late Check-In,2025-03-16
CUS0001906,1906,STD,Non-Smoking,High Floor,2024-10-14
CUS0001907,1907,SUP,Non-Smoking,Near Elevator,2025-07-11
CUS0001908,1908,SUT,Non-Smoking,Late Check-In,2025-04-28
CUS0001909,1909,DLX,Smoking,Near Elevator,2025-11-10
CUS0001910,1910,EXC,Non-Smoking,High Floor,2025-09-20
CUS0001911,1911,DLX,Non-Smoking,Late Check-In,2024-09-14
CUS0001912,1912,SUT,Non-Smoking,Near Elevator,2024-11-02
CUS0001913,1913,SUP,Non-Smoking,None,2025-08-08
CUS0001914,1914,EXC,Non-Smoking,Baby Cot,2025-04-21
CUS0001915,1915,SUP,Non-Smoking,Baby Cot,2026-04-16
CUS0001916,1916,STD,Non-Smoking,Near Elevator,2025-01-10
CUS0001917,1917,SUT,Smoking,Near Elevator,2026-02-11
CUS0001918,1918,SUT,Non-Smoking,Baby Cot,2024-08-14
CUS0001919,1919,EXC,Non-Smoking,Near Elevator,2024-07-27
CUS0001920,1920,SUP,Non-Smoking,Baby Cot,2026-04-15
CUS0001921,1921,SUP,Non-Smoking,Baby Cot,2024-07-16
CUS0001922,1922,STD,Non-Smoking,Late Check-In,2026-02-26
CUS0001923,1923,EXC,Non-Smoking,High Floor,2025-02-05
CUS0001924,1924,SUP,Non-Smoking,Near Elevator,2026-01-23
CUS0001925,1925,SUT,Non-Smoking,Late Check-In,2025-06-07
CUS0001926,1926,EXC,Non-Smoking,Late Check-In,2024-09-13
CUS0001927,1927,SUT,Smoking,High Floor,2024-11-20
CUS0001928,1928,SUT,Smoking,Near Elevator,2026-02-25
CUS0001929,1929,SUP,Non-Smoking,Baby Cot,2025-06-19
CUS0001930,1930,EXC,Smoking,Late Check-In,2026-05-15
CUS0001931,1931,DLX,Non-Smoking,High Floor,2024-07-23
CUS0001932,1932,SUP,Non-Smoking,High Floor,2024-07-16
CUS0001933,1933,EXC,Non-Smoking,Late Check-In,2025-03-30
CUS0001934,1934,SUP,Non-Smoking,Late Check-In,2024-12-01
CUS0001935,1935,EXC,Non-Smoking,None,2025-06-26
CUS0001936,1936,STD,Non-Smoking,High Floor,2025-01-06
CUS0001937,1937,DLX,Non-Smoking,Near Elevator,2025-05-26
CUS0001938,1938,DLX,Non-Smoking,None,2024-10-25
CUS0001939,1939,STD,Non-Smoking,Baby Cot,2026-03-25
CUS0001940,1940,SUT,Non-Smoking,Baby Cot,2025-08-02
CUS0001941,1941,EXC,Smoking,Near Elevator,2026-01-30
CUS0001942,1942,STD,Non-Smoking,Baby Cot,2025-12-13
CUS0001943,1943,SUT,Non-Smoking,High Floor,2025-02-04
CUS0001944,1944,STD,Non-Smoking,High Floor,2025-08-22
CUS0001945,1945,SUT,Non-Smoking,None,2025-04-24
CUS0001946,1946,STD,Non-Smoking,Baby Cot,2026-04-20
CUS0001947,1947,STD,Non-Smoking,Near Elevator,2025-08-24
CUS0001948,1948,EXC,Smoking,Baby Cot,2025-09-05
CUS0001949,1949,STD,Non-Smoking,Near Elevator,2025-02-01
CUS0001950,1950,EXC,Non-Smoking,Baby Cot,2025-12-13
CUS0001951,1951,SUP,Non-Smoking,Baby Cot,2024-10-03
CUS0001952,1952,SUT,Non-Smoking,High Floor,2025-05-07
CUS0001953,1953,EXC,Non-Smoking,Near Elevator,2024-09-06
CUS0001954,1954,SUP,Non-Smoking,Late Check-In,2025-12-22
CUS0001955,1955,DLX,Non-Smoking,Near Elevator,2024-11-19
CUS0001956,1956,SUP,Non-Smoking,Baby Cot,2024-09-11
CUS0001957,1957,STD,Non-Smoking,Baby Cot,2025-04-05
CUS0001958,1958,SUT,Non-Smoking,Baby Cot,2025-05-19
CUS0001959,1959,SUP,Non-Smoking,Near Elevator,2025-06-02
CUS0001960,1960,SUT,Non-Smoking,High Floor,2024-12-06
CUS0001961,1961,EXC,Smoking,Near Elevator,2026-04-09
CUS0001962,1962,DLX,Non-Smoking,None,2025-03-10
CUS0001963,1963,EXC,Non-Smoking,Baby Cot,2025-11-14
CUS0001964,1964,SUP,Non-Smoking,Late Check-In,2025-03-14
CUS0001965,1965,EXC,Non-Smoking,Near Elevator,2025-02-20
CUS0001966,1966,SUT,Non-Smoking,Near Elevator,2024-07-21
CUS0001967,1967,DLX,Non-Smoking,Baby Cot,2025-09-18
CUS0001968,1968,STD,Smoking,Baby Cot,2025-06-27
CUS0001969,1969,SUT,Non-Smoking,Baby Cot,2024-06-28
CUS0001970,1970,SUT,Non-Smoking,Near Elevator,2024-11-06
CUS0001971,1971,SUT,Non-Smoking,Near Elevator,2025-06-09
CUS0001972,1972,SUP,Non-Smoking,Baby Cot,2025-07-01
CUS0001973,1973,EXC,Non-Smoking,High Floor,2025-11-01
CUS0001974,1974,DLX,Non-Smoking,Near Elevator,2025-07-12
CUS0001975,1975,SUP,Smoking,Baby Cot,2024-06-09
CUS0001976,1976,SUT,Non-Smoking,Late Check-In,2025-05-02
CUS0001977,1977,SUP,Non-Smoking,High Floor,2025-11-01
CUS0001978,1978,SUT,Non-Smoking,Baby Cot,2026-04-05
CUS0001979,1979,SUP,Non-Smoking,None,2025-04-20
CUS0001980,1980,DLX,Non-Smoking,Baby Cot,2025-07-10
CUS0001981,1981,STD,Non-Smoking,High Floor,2024-07-07
CUS0001982,1982,DLX,Non-Smoking,None,2025-10-29
CUS0001983,1983,SUT,Non-Smoking,Near Elevator,2024-11-09
CUS0001984,1984,DLX,Non-Smoking,Late Check-In,2026-05-21
CUS0001985,1985,SUP,Non-Smoking,Baby Cot,2024-08-04
CUS0001986,1986,SUP,Non-Smoking,High Floor,2025-05-02
CUS0001987,1987,EXC,Non-Smoking,Baby Cot,2025-08-25
CUS0001988,1988,STD,Non-Smoking,Baby Cot,2026-03-25
CUS0001989,1989,SUT,Non-Smoking,Late Check-In,2025-09-22
CUS0001990,1990,EXC,Non-Smoking,Near Elevator,2025-04-07
CUS0001991,1991,STD,Smoking,Near Elevator,2025-05-31
