payment_id,payment_reference,invoice_number,customer_key,transaction_date,transaction_time,payment_method_id,currency_code,payment_gateway,payment_status,gross_amount_usd,discount_amount_usd,tax_amount_usd,net_amount_usd,refund_amount_usd,gateway_fee_usd,installment_months,source_type,source_reference
PAY00004425,3677477a-6036-4552-9bf2-4bd50fadc4a6,INV00004425,2717,2025-03-07,13:49:32,6,IDR,PayPal,Failed,576.91,57.69,57.11,576.33,0.0,11.53,12,HOTEL,REF11478087
PAY00004426,b6a80f0c-31e6-484c-80db-313a0aa03531,INV00004426,4338,2025-02-01,21:10:02,2,IDR,Xendit,Completed,347.69,0.0,38.25,385.94,0.0,7.72,0,HOTEL,REF87337595
PAY00004427,1de1a039-9014-4e89-9a37-8d7f26317eb6,INV00004427,980,2026-02-19,18:07:27,2,MYR,PayPal,Completed,220.09,11.0,23.0,232.09,0.0,4.64,0,FLIGHT,REF10895474
PAY00004428,59dab858-822a-45da-9ca8-93e46b860b29,INV00004428,4945,2025-07-30,21:53:08,6,USD,PayPal,Completed,58.52,0.0,6.44,64.96,0.0,1.3,0,HOTEL,REF01827935
PAY00004429,56fe4c7e-a671-4b01-9edd-9923a0a0d599,INV00004429,1350,2024-06-27,17:40:16,9,MYR,Xendit,Completed,443.43,0.0,48.78,492.21,0.0,9.84,0,HOTEL,REF88371246
PAY00004430,e726026e-24d8-4388-8808-91de3d5ee65f,INV00004430,964,2026-05-23,00:57:08,6,JPY,Adyen,Completed,1151.86,0.0,126.7,1278.56,0.0,25.57,6,FLIGHT,REF44224311
PAY00004431,8be07877-b7ec-4d22-a26d-8018eaf7992a,INV00004431,4809,2026-05-24,22:02:11,9,SGD,Midtrans,Completed,1013.22,0.0,111.45,1124.67,0.0,22.49,0,HOTEL,REF09260153
PAY00004432,0cecce0d-be61-4dfd-82e6-7589f36f70c4,INV00004432,1459,2024-10-27,02:08:03,8,SGD,Xendit,Completed,759.18,37.96,79.33,800.55,0.0,16.01,0,HOTEL,REF29532331
PAY00004433,d6d6f41d-4d34-4455-b829-e20a597588f2,INV00004433,4209,2026-03-04,11:01:49,5,THB,PayPal,Completed,671.5,0.0,73.86,745.36,0.0,14.91,6,FLIGHT,REF69105302
PAY00004434,6171492f-5b2e-4194-8a56-8556b1f89ee3,INV00004434,4158,2025-04-18,09:45:49,2,USD,Adyen,Completed,68.27,6.83,6.76,68.2,0.0,1.36,12,HOTEL,REF74661418
PAY00004435,b6953c81-8d2f-4726-8a1b-54f12a8d68a2,INV00004435,2287,2025-03-24,10:25:49,7,THB,Adyen,Completed,539.78,0.0,59.38,599.16,0.0,11.98,12,FLIGHT,REF30532427
PAY00004436,b4ba2708-0dae-4c54-9f1e-564f265af4ab,INV00004436,4745,2025-03-05,18:55:38,8,THB,PayPal,Completed,362.67,18.13,37.9,382.44,0.0,7.65,3,FLIGHT,REF93714962
PAY00004437,9e2bf2c4-38d6-4827-82f5-b597041d54ff,INV00004437,232,2025-07-22,16:48:55,6,JPY,Adyen,Completed,277.42,27.74,27.46,277.14,0.0,5.54,0,FLIGHT,REF61275223
PAY00004438,07bd2ee7-94c1-4ffe-b095-30e103181400,INV00004438,4419,2025-12-25,16:33:36,7,IDR,Stripe,Completed,977.44,48.87,102.14,1030.71,0.0,20.61,0,FLIGHT,REF52776103
PAY00004439,5badcf94-ac07-45b7-95f2-b35e19b37dfd,INV00004439,2501,2026-01-22,01:12:08,9,IDR,Xendit,Completed,498.23,24.91,52.07,525.39,0.0,10.51,3,HOTEL,REF05360002
PAY00004440,310ddb36-eac1-4b78-ba8d-5ec5c5605d39,INV00004440,4826,2025-01-06,13:15:30,2,THB,Adyen,Completed,1007.9,0.0,110.87,1118.77,0.0,22.38,0,FLIGHT,REF59305734
PAY00004441,da224d1c-4c53-46f0-b4ae-0db3140e3eaa,INV00004441,2734,2025-04-29,12:06:59,4,THB,Stripe,Completed,223.56,0.0,24.59,248.15,0.0,4.96,0,FLIGHT,REF47327742
PAY00004442,57bbeb63-00ff-4527-975c-5c3a21caf3fe,INV00004442,14,2024-11-13,11:46:34,6,THB,Midtrans,Completed,183.73,9.19,19.2,193.74,0.0,3.87,3,HOTEL,REF13874470
PAY00004443,5795551f-d47f-48d8-a6cb-553c705d8bad,INV00004443,3637,2024-10-07,22:34:15,1,JPY,Xendit,Completed,588.94,0.0,64.78,653.72,0.0,13.07,3,HOTEL,REF29500267
PAY00004444,6ee3a472-09b7-4ea0-b149-6d92ff890e14,INV00004444,4930,2024-08-07,17:25:26,1,JPY,PayPal,Completed,480.71,24.04,50.23,506.9,0.0,10.14,6,HOTEL,REF09533057
PAY00004445,c0d092e6-c07f-40da-ab65-3a2eb25d0bba,INV00004445,801,2024-10-21,14:22:55,7,SGD,Midtrans,Completed,1412.03,0.0,155.32,1567.35,0.0,31.35,0,HOTEL,REF54209738
PAY00004446,b2ef476f-dccd-40c2-85eb-2fa0bdf15dcb,INV00004446,1422,2025-11-01,02:54:05,8,MYR,PayPal,Completed,970.15,97.02,96.04,969.17,0.0,19.38,12,HOTEL,REF17823098
PAY00004447,0c19a4e6-d256-48da-addb-be2bcb0ffec4,INV00004447,2865,2024-09-09,12:01:46,2,SGD,Stripe,Completed,1049.57,52.48,109.68,1106.77,0.0,22.14,6,FLIGHT,REF65779669
PAY00004448,7e7f3f94-11c4-4cbe-a308-53086f7b94c6,INV00004448,4999,2026-02-08,05:03:37,1,SGD,Midtrans,Completed,616.93,0.0,67.86,684.79,0.0,13.7,12,HOTEL,REF94482828
PAY00004449,9ed64260-23e5-4c90-b5eb-068813633e62,INV00004449,2136,2024-12-13,12:33:38,2,JPY,Xendit,Completed,1263.03,126.3,125.04,1261.77,0.0,25.24,0,HOTEL,REF42769216
PAY00004450,36bae865-192f-44e9-b219-2a8935bd5ac3,INV00004450,1024,2024-09-14,00:33:17,6,USD,PayPal,Completed,1076.66,107.67,106.59,1075.58,0.0,21.51,6,FLIGHT,REF53646343
PAY00004451,93bd4c85-2dac-49ac-b08b-b2c0d729278b,INV00004451,3001,2025-05-31,23:45:14,7,MYR,Midtrans,Completed,444.59,44.46,44.01,444.14,0.0,8.88,3,HOTEL,REF50226797
PAY00004452,a7d95e13-3120-4b95-b53f-ac691ff624d8,INV00004452,990,2026-05-05,20:28:15,6,THB,Stripe,Completed,711.54,35.58,74.36,750.32,0.0,15.01,0,HOTEL,REF09141273
PAY00004453,e16e7e0e-e17c-4275-a77d-be05bad692cf,INV00004453,3956,2026-05-06,08:50:58,5,SGD,PayPal,Completed,281.6,14.08,29.43,296.95,0.0,5.94,6,FLIGHT,REF17093970
PAY00004454,95ff1a25-89c8-482d-814b-c1c268ec2b10,INV00004454,3071,2025-11-17,00:20:50,1,SGD,Stripe,Completed,906.42,0.0,99.71,1006.13,0.0,20.12,3,FLIGHT,REF14048108
PAY00004455,6a810091-cf49-448e-a0d4-824d5fe18f32,INV00004455,1795,2024-11-07,04:01:33,7,USD,Midtrans,Completed,620.2,31.01,64.81,654.0,0.0,13.08,6,FLIGHT,REF85328001
PAY00004456,64e86915-e8d9-496f-8345-a6f44af9b7b2,INV00004456,487,2024-07-16,00:55:08,7,USD,Xendit,Completed,586.59,58.66,58.07,586.0,0.0,11.72,6,FLIGHT,REF47487272
PAY00004457,34c552bc-cf11-44a0-902e-b4b14d010916,INV00004457,4068,2025-10-06,19:31:29,1,JPY,Stripe,Completed,1235.95,123.6,122.36,1234.71,0.0,24.69,6,HOTEL,REF49750494
PAY00004458,6a02a8b1-f241-4821-9190-b3cfdc58f0e9,INV00004458,2266,2025-12-18,13:00:37,9,THB,PayPal,Completed,815.23,0.0,89.68,904.91,0.0,18.1,0,FLIGHT,REF25565204
PAY00004459,05045106-6389-42b0-bd3a-e9b25830c31b,INV00004459,482,2024-06-24,18:22:56,1,JPY,Stripe,Completed,888.06,0.0,97.69,985.75,0.0,19.71,0,FLIGHT,REF72922006
PAY00004460,5c37364c-b231-462c-83a7-55e9b951835f,INV00004460,3213,2024-07-23,14:49:26,2,IDR,Stripe,Completed,975.49,48.77,101.94,1028.66,0.0,20.57,0,FLIGHT,REF89277996
PAY00004461,051c94c8-2412-43c4-91c4-dce7da9d5d60,INV00004461,4868,2025-01-27,06:48:21,3,USD,Xendit,Completed,1098.57,109.86,108.76,1097.47,0.0,21.95,0,FLIGHT,REF36763963
PAY00004462,05bd2de0-da55-4432-9a39-f14ec54976b0,INV00004462,2163,2026-02-12,14:18:39,6,SGD,Stripe,Completed,1483.94,74.2,155.07,1564.81,0.0,31.3,12,HOTEL,REF06749079
PAY00004463,1e311b88-ed7d-4b0c-bfc5-0e137eb95dff,INV00004463,4692,2025-06-17,21:20:25,7,MYR,PayPal,Completed,311.39,0.0,34.25,345.64,0.0,6.91,0,HOTEL,REF70212699
PAY00004464,e59e8d76-9707-4ba7-83d9-c01e18cf08a3,INV00004464,4278,2026-02-19,04:14:06,8,SGD,Midtrans,Completed,1173.43,58.67,122.62,1237.38,128.66,24.75,6,HOTEL,REF89189373
PAY00004465,47196441-b33f-4f4b-b2f9-d17bcd1f1cdb,INV00004465,4367,2025-07-30,06:24:19,6,MYR,Stripe,Completed,926.35,0.0,101.9,1028.25,0.0,20.57,3,FLIGHT,REF72621017
PAY00004466,0ebc41f5-7330-4013-8dff-37abbfcccb28,INV00004466,2626,2024-11-09,12:47:42,3,MYR,Adyen,Completed,805.56,40.28,84.18,849.46,0.0,16.99,0,HOTEL,REF76555639
PAY00004467,b91d5bec-5874-46a9-9c0c-e79281d3874a,INV00004467,921,2025-11-15,14:03:28,5,IDR,Xendit,Completed,1143.59,57.18,119.51,1205.92,0.0,24.12,0,FLIGHT,REF49923454
PAY00004468,267086b8-a21a-4651-909e-ee938ae64155,INV00004468,2446,2025-07-23,22:31:55,7,IDR,Xendit,Completed,1025.01,102.5,101.48,1023.99,0.0,20.48,6,FLIGHT,REF60597469
PAY00004469,1f91948f-198e-4ebf-90a6-9220b71a707c,INV00004469,3071,2024-06-20,13:52:49,9,IDR,Adyen,Failed,1040.04,52.0,108.68,1096.72,0.0,21.93,0,HOTEL,REF39450472
PAY00004470,cb3dc5a3-5636-4362-bcd5-2f2daa92e19f,INV00004470,4994,2024-09-12,07:46:00,4,SGD,Adyen,Completed,446.3,0.0,49.09,495.39,0.0,9.91,0,HOTEL,REF51303999
PAY00004471,62a9199d-bb70-4c5a-9eff-a99d30c22b40,INV00004471,3766,2026-01-14,22:39:49,5,JPY,Midtrans,Pending,838.72,41.94,87.65,884.43,0.0,17.69,0,HOTEL,REF67204627
PAY00004472,137a5538-0a31-4df0-83d2-9bce8b4439cc,INV00004472,3702,2025-10-20,10:09:01,2,USD,Midtrans,Completed,1423.66,71.18,148.77,1501.25,0.0,30.03,3,HOTEL,REF60508253
PAY00004473,04089230-5441-4a3c-aaa5-4b0216c7d6ce,INV00004473,235,2024-11-08,22:28:36,7,USD,Midtrans,Completed,161.69,0.0,17.79,179.48,0.0,3.59,3,FLIGHT,REF64352334
PAY00004474,ba23285e-922c-4af3-9fe7-2d64f30fc2cd,INV00004474,4533,2025-12-26,15:38:38,9,THB,Xendit,Pending,218.76,21.88,21.66,218.54,0.0,4.37,0,FLIGHT,REF02091976
PAY00004475,4fff9e26-878a-4bfb-8423-6ede9c6f265e,INV00004475,687,2025-06-15,10:01:45,3,IDR,PayPal,Completed,879.33,87.93,87.05,878.45,0.0,17.57,0,HOTEL,REF68715663
PAY00004476,4c6d2b69-130f-429d-a54d-9bd29b31b1b0,INV00004476,4324,2024-11-18,20:37:54,5,USD,Midtrans,Completed,143.46,0.0,15.78,159.24,0.0,3.18,6,FLIGHT,REF44419447
PAY00004477,3291b027-1659-4ba7-a0e8-f304655ff6fe,INV00004477,2801,2024-06-09,14:08:21,4,SGD,Stripe,Completed,1306.31,130.63,129.32,1305.0,0.0,26.1,6,FLIGHT,REF92765971
PAY00004478,c0f24ff0-f3b0-4670-a66d-d5e08f2b31df,INV00004478,1852,2024-12-27,08:30:54,8,USD,PayPal,Completed,667.1,33.36,69.71,703.45,0.0,14.07,0,FLIGHT,REF82598828
PAY00004479,c70f25ba-fedd-4185-bcb9-44e8df1a3616,INV00004479,4017,2024-12-23,23:59:39,5,THB,Midtrans,Completed,606.0,30.3,63.33,639.03,0.0,12.78,0,HOTEL,REF10242878
PAY00004480,968d5063-d1cd-4ecd-906c-dfbf3a0ae5f0,INV00004480,3632,2025-06-27,22:38:03,6,JPY,Stripe,Completed,135.32,13.53,13.4,135.19,0.0,2.7,0,HOTEL,REF49330491
PAY00004481,d2fa58aa-d906-445f-a8c7-2fa00280c538,INV00004481,153,2025-09-30,11:06:17,4,MYR,Adyen,Completed,407.38,20.37,42.57,429.58,0.0,8.59,6,FLIGHT,REF24598897
PAY00004482,ec324807-5fb1-44b0-9e75-e33df4eb5775,INV00004482,3447,2024-08-23,12:16:29,5,USD,Midtrans,Completed,192.58,9.63,20.12,203.07,0.0,4.06,12,FLIGHT,REF51857572
PAY00004483,e76370fc-f673-4a83-bd1d-7bde66cc5a13,INV00004483,2051,2025-11-16,22:44:26,4,SGD,Xendit,Completed,84.06,4.2,8.78,88.64,0.0,1.77,12,HOTEL,REF20790163
PAY00004484,cd076272-3f4e-4a7f-9ecb-ca0c09bf6aa2,INV00004484,1180,2024-08-17,02:58:53,1,THB,Stripe,Completed,1172.67,58.63,122.54,1236.58,0.0,24.73,0,HOTEL,REF38367595
PAY00004485,623ab732-6582-4e95-8a4a-c787df036889,INV00004485,223,2025-10-21,08:11:11,2,SGD,Midtrans,Completed,170.99,17.1,16.93,170.82,0.0,3.42,3,FLIGHT,REF47300385
PAY00004486,4db0fca9-2adb-4dbb-8a6c-f654286db994,INV00004486,1591,2026-03-31,04:48:14,8,IDR,Stripe,Completed,761.26,0.0,83.74,845.0,0.0,16.9,0,FLIGHT,REF85667464
PAY00004487,f1460b34-34da-40f3-abac-f1b69f903cd9,INV00004487,2070,2024-07-08,09:31:06,5,SGD,Xendit,Completed,388.77,19.44,40.63,409.96,0.0,8.2,12,FLIGHT,REF81977760
PAY00004488,9328ed99-d29b-4226-84d1-1ad5f2a214f1,INV00004488,265,2025-04-23,14:10:24,1,THB,Adyen,Completed,903.94,45.2,94.46,953.2,0.0,19.06,3,HOTEL,REF83056972
PAY00004489,99fc4d88-a79a-4daf-a508-d84561a6d1bb,INV00004489,1457,2025-08-24,14:46:45,1,IDR,Xendit,Refunded,738.91,0.0,81.28,820.19,0.0,16.4,0,FLIGHT,REF23203619
PAY00004490,03002297-c947-4262-95bb-b2f077d146ca,INV00004490,2501,2026-03-13,14:28:41,6,MYR,Stripe,Completed,1116.15,111.62,110.5,1115.03,0.0,22.3,0,FLIGHT,REF77554174
PAY00004491,93946e04-419e-43ab-a56d-a5d70406cdfa,INV00004491,4909,2025-12-14,11:15:24,4,MYR,Adyen,Completed,467.8,46.78,46.31,467.33,0.0,9.35,0,HOTEL,REF30276926
PAY00004492,46e1c37f-1624-4b2f-8a18-e26b432e4abe,INV00004492,3516,2025-03-31,01:28:47,1,IDR,Adyen,Failed,1491.27,149.13,147.64,1489.78,0.0,29.8,6,FLIGHT,REF33639207
PAY00004493,2a8aec7f-ac33-4fbf-835b-008ffde70208,INV00004493,4944,2026-03-29,01:44:04,6,MYR,Xendit,Completed,124.99,6.25,13.06,131.8,0.0,2.64,0,FLIGHT,REF06411217
PAY00004494,d25fa1cd-3122-45fb-81f7-57de22fbb223,INV00004494,3671,2026-01-17,07:21:53,3,IDR,PayPal,Pending,1009.7,50.49,105.51,1064.72,0.0,21.29,6,FLIGHT,REF68232569
PAY00004495,2757d86b-d541-46da-9be0-9c011b8f8e14,INV00004495,939,2025-07-23,15:44:57,3,USD,PayPal,Completed,1420.83,0.0,156.29,1577.12,0.0,31.54,6,HOTEL,REF23629146
PAY00004496,5ddc0459-3f6c-4940-9eab-8862a2aff657,INV00004496,3975,2025-04-22,17:51:33,2,SGD,Xendit,Completed,993.37,0.0,109.27,1102.64,0.0,22.05,6,HOTEL,REF44304695
PAY00004497,772736a3-5f67-42ea-8c19-d59d7aaaa9c4,INV00004497,1629,2025-04-23,21:16:20,9,MYR,Xendit,Pending,664.49,66.45,65.78,663.82,332.54,13.28,0,FLIGHT,REF56136473
PAY00004498,4a4323f4-af6d-49f7-88fe-40256e973c7a,INV00004498,46,2026-04-19,09:10:21,9,THB,Xendit,Completed,624.46,0.0,68.69,693.15,0.0,13.86,3,FLIGHT,REF48420661
PAY00004499,4f03acf4-817a-4f92-b7a2-c4c98dad1dc3,INV00004499,2312,2024-07-25,18:24:08,6,IDR,Midtrans,Completed,59.53,0.0,6.55,66.08,0.0,1.32,3,FLIGHT,REF37148066
PAY00004500,76b515d8-7a2d-491d-bd46-fb6de9abfed9,INV00004500,2199,2025-03-11,02:59:53,2,MYR,Midtrans,Completed,454.22,45.42,44.97,453.77,0.0,9.08,12,HOTEL,REF08185975
PAY00004501,ba7f1d2f-2a26-4988-ae3c-7f740493422b,INV00004501,3499,2026-04-16,20:28:55,5,JPY,Xendit,Completed,815.49,0.0,89.7,905.19,0.0,18.1,0,HOTEL,REF73290878
PAY00004502,c3af2ad7-917c-4005-b62c-ffe534641084,INV00004502,674,2024-06-12,14:34:28,5,IDR,Xendit,Completed,378.42,18.92,39.55,399.05,0.0,7.98,0,HOTEL,REF50603802
PAY00004503,4410370a-0033-485b-be4c-8ee85f9cda2e,INV00004503,2132,2025-10-25,15:08:53,2,SGD,Adyen,Completed,620.33,62.03,61.41,619.71,0.0,12.39,12,FLIGHT,REF49232751
PAY00004504,ff0ccfc7-8765-4e85-9ecb-10973533aece,INV00004504,1337,2024-11-19,08:03:42,8,SGD,Xendit,Completed,111.92,11.19,11.08,111.81,0.0,2.24,3,HOTEL,REF36762159
PAY00004505,cbf338a3-77b8-4406-8a85-2aefe2898528,INV00004505,2348,2026-01-31,07:26:53,2,THB,Adyen,Completed,378.07,18.9,39.51,398.68,0.0,7.97,0,FLIGHT,REF49728353
PAY00004506,995590ee-0c76-46d8-836d-7db80ac80297,INV00004506,2279,2025-04-15,21:50:38,6,THB,Adyen,Completed,1022.5,102.25,101.23,1021.48,0.0,20.43,0,HOTEL,REF27647951
PAY00004507,e2151d0c-5c61-4c67-a6e2-b910be4a4363,INV00004507,3327,2025-01-22,06:59:15,9,THB,Stripe,Pending,127.26,0.0,14.0,141.26,0.0,2.83,0,FLIGHT,REF93618717
PAY00004508,33e45815-3625-427b-85e5-b279fee501bc,INV00004508,3267,2025-06-25,18:42:28,3,IDR,Midtrans,Completed,1171.09,58.55,122.38,1234.92,0.0,24.7,0,FLIGHT,REF25656936
PAY00004509,c1e0b078-2cf8-48d6-b22c-ff929a9d29c9,INV00004509,2207,2026-04-05,18:35:06,7,USD,Xendit,Completed,458.35,22.92,47.9,483.33,0.0,9.67,0,HOTEL,REF40798168
PAY00004510,64436c52-6085-4deb-8892-13f8372e65db,INV00004510,1023,2024-06-18,03:29:42,5,SGD,Midtrans,Failed,1221.97,0.0,134.42,1356.39,0.0,27.13,0,HOTEL,REF73792637
PAY00004511,c645df62-b81d-4bd2-a980-553c22333fd1,INV00004511,2575,2025-06-12,15:00:11,9,IDR,Midtrans,Completed,141.31,14.13,13.99,141.17,0.0,2.82,3,HOTEL,REF00589392
PAY00004512,d9d041c6-e474-45ca-9241-f913919fd6b2,INV00004512,1879,2026-04-07,15:13:27,9,MYR,Stripe,Completed,1314.02,0.0,144.54,1458.56,0.0,29.17,0,HOTEL,REF45926613
PAY00004513,93ab40d0-0f6b-404d-b770-4b1d18dc007f,INV00004513,2131,2024-10-08,11:20:35,2,JPY,Midtrans,Pending,1435.5,143.55,142.11,1434.06,0.0,28.68,6,FLIGHT,REF72089898
PAY00004514,036f9ee5-9d71-4033-bffc-7c40a56b03cf,INV00004514,3759,2024-06-19,20:23:32,9,USD,Xendit,Completed,115.61,5.78,12.08,121.91,0.0,2.44,0,HOTEL,REF65513410
PAY00004515,f88d1e83-2d8b-4cba-8194-19cada5f02b9,INV00004515,4016,2024-11-30,21:03:15,5,USD,PayPal,Completed,468.5,23.43,48.96,494.03,0.0,9.88,0,FLIGHT,REF66368910
PAY00004516,f2cd382e-a5a4-42af-8bf1-518f96803751,INV00004516,145,2024-12-15,02:57:03,4,THB,Xendit,Completed,731.04,0.0,80.41,811.45,0.0,16.23,0,HOTEL,REF48426908
PAY00004517,ecc40d40-c1b0-4f50-8ae9-d80d35f718b0,INV00004517,2892,2024-10-14,03:37:14,6,USD,Xendit,Completed,214.95,10.75,22.46,226.66,0.0,4.53,3,HOTEL,REF17929258
PAY00004518,a22e487b-8e8b-444b-b899-bb406ace46fa,INV00004518,603,2024-12-24,17:22:48,8,IDR,Stripe,Completed,195.25,19.53,19.33,195.05,0.0,3.9,12,HOTEL,REF80108425
PAY00004519,aa79906c-b16f-43a7-80a4-00fba268937c,INV00004519,2239,2026-02-09,04:22:00,2,MYR,Midtrans,Completed,241.61,0.0,26.58,268.19,0.0,5.36,0,FLIGHT,REF70580965
PAY00004520,ef39606b-2b61-498d-b3cc-91a9da20422a,INV00004520,3624,2025-03-10,20:50:47,7,MYR,Xendit,Completed,862.45,0.0,94.87,957.32,664.42,19.15,0,FLIGHT,REF76313831
PAY00004521,bae74930-a981-41f1-8e8b-a88d7714f40d,INV00004521,3340,2024-11-07,11:26:34,1,IDR,Xendit,Completed,683.98,68.4,67.71,683.29,0.0,13.67,0,FLIGHT,REF07146816
PAY00004522,2652673e-e4f0-4273-bdf6-ef8a8f2c1aa4,INV00004522,2658,2026-03-23,09:08:21,7,MYR,Adyen,Completed,150.08,7.5,15.68,158.26,0.0,3.17,12,FLIGHT,REF63222744
PAY00004523,21af761b-1228-406a-8bd6-a8f3612b87df,INV00004523,571,2026-03-21,18:25:12,8,JPY,Xendit,Pending,1435.49,0.0,157.9,1593.39,0.0,31.87,0,FLIGHT,REF77751536
PAY00004524,65bbf75f-c138-4241-b7f4-f2d09bcd1935,INV00004524,2825,2025-07-19,18:08:50,5,IDR,PayPal,Completed,1492.03,74.6,155.92,1573.35,0.0,31.47,0,HOTEL,REF37014334
PAY00004525,bebb06d4-19ce-4ea1-ae0a-6366617c55a4,INV00004525,780,2024-12-30,18:57:44,3,MYR,Adyen,Completed,133.21,0.0,14.65,147.86,0.0,2.96,3,HOTEL,REF72252017
PAY00004526,38130fda-1ac6-4ead-b682-8d5a5848f46e,INV00004526,3950,2026-01-28,11:52:49,9,USD,PayPal,Completed,1333.22,0.0,146.65,1479.87,0.0,29.6,6,HOTEL,REF17633715
PAY00004527,29f70789-1263-442a-ab06-83c8c72abc04,INV00004527,2551,2025-03-08,09:30:43,9,MYR,Adyen,Completed,552.98,0.0,60.83,613.81,169.56,12.28,0,HOTEL,REF86489180
PAY00004528,6dfdc37e-dbef-4351-bcfa-7746c3b2acdd,INV00004528,4057,2025-11-25,03:42:02,6,THB,Stripe,Completed,494.44,0.0,54.39,548.83,0.0,10.98,6,FLIGHT,REF15108972
PAY00004529,a16a506c-0fe2-4622-9307-b6d3710276ae,INV00004529,1791,2024-11-26,05:50:26,3,THB,PayPal,Completed,652.44,32.62,68.18,688.0,0.0,13.76,0,HOTEL,REF01847958
PAY00004530,623733f5-9904-4ca2-970c-f02d2cc44e1c,INV00004530,3099,2025-02-18,14:28:13,4,IDR,PayPal,Completed,420.71,0.0,46.28,466.99,0.0,9.34,0,HOTEL,REF34268699
PAY00004531,ada5a229-c93d-43eb-bdbf-270235553b09,INV00004531,4070,2025-10-25,17:59:11,6,THB,Adyen,Completed,1266.8,126.68,125.41,1265.53,0.0,25.31,6,HOTEL,REF31539045
PAY00004532,e722ab4e-b871-4e97-8e7c-c556d84a2ad2,INV00004532,2090,2025-06-24,09:11:58,8,IDR,Adyen,Completed,113.57,11.36,11.24,113.45,0.0,2.27,6,HOTEL,REF63404400
PAY00004533,bf684807-753a-46c7-815a-45df5618f5d6,INV00004533,1285,2025-06-07,15:14:34,5,SGD,PayPal,Completed,1345.74,67.29,140.63,1419.08,0.0,28.38,3,FLIGHT,REF13596164
PAY00004534,4f7a43f2-5a69-4ba0-8ef1-fe86ef454075,INV00004534,820,2025-01-29,14:09:55,5,USD,Xendit,Completed,743.27,37.16,77.67,783.78,0.0,15.68,3,HOTEL,REF61736926
PAY00004535,6546ef5a-a6c3-4b2d-be64-a07bb78d428b,INV00004535,4068,2026-01-16,22:42:23,9,USD,Adyen,Completed,1082.83,108.28,107.2,1081.75,0.0,21.64,0,FLIGHT,REF01323514
PAY00004536,ce8dff8b-e5a0-455c-b245-234b2462076a,INV00004536,153,2025-12-14,12:05:41,5,JPY,PayPal,Completed,240.9,12.05,25.17,254.02,0.0,5.08,0,FLIGHT,REF77276304
PAY00004537,ef5ef35c-fe15-41a4-9655-eec668bfe7ae,INV00004537,4924,2025-06-27,15:37:11,8,MYR,PayPal,Completed,795.03,39.75,83.08,838.36,0.0,16.77,0,FLIGHT,REF91742785
PAY00004538,2b979ee5-03ca-4796-ab00-38c51a3af600,INV00004538,3101,2024-12-29,16:34:44,7,THB,Adyen,Failed,1151.96,115.2,114.04,1150.8,0.0,23.02,12,FLIGHT,REF23962658
PAY00004539,60b76a2a-5515-4b43-be67-5e650a454279,INV00004539,30,2025-10-27,22:01:04,3,USD,Adyen,Completed,949.89,0.0,104.49,1054.38,0.0,21.09,3,HOTEL,REF13781897
PAY00004540,d5c35040-4fcf-4147-bc0b-c8c773f6f082,INV00004540,3564,2025-12-05,08:35:09,6,JPY,Stripe,Completed,1037.2,103.72,102.68,1036.16,0.0,20.72,12,HOTEL,REF18496046
PAY00004541,29629c80-3b19-42e4-bac8-ca95a115b3fd,INV00004541,3186,2025-08-10,03:52:52,2,THB,Xendit,Completed,840.56,42.03,87.84,886.37,0.0,17.73,0,FLIGHT,REF00616547
PAY00004542,e672e31a-176b-43ea-95c6-0481bb220046,INV00004542,42,2025-12-20,23:08:43,5,SGD,PayPal,Completed,582.09,29.1,60.83,613.82,0.0,12.28,6,HOTEL,REF00070145
PAY00004543,6ba311d5-4eee-468d-8f2a-95cb136c40a0,INV00004543,2622,2026-01-31,07:25:41,8,THB,Midtrans,Completed,81.88,8.19,8.11,81.8,0.0,1.64,6,FLIGHT,REF66522575
PAY00004544,c8d3df0d-37e9-4464-908c-3757faeb18e0,INV00004544,3175,2025-06-14,02:25:16,8,THB,Adyen,Completed,347.39,17.37,36.3,366.32,147.1,7.33,3,HOTEL,REF19256990
PAY00004545,560268d1-141e-41e2-9b77-a7f0ec033d8a,INV00004545,162,2025-07-08,12:40:10,3,SGD,Stripe,Completed,891.83,44.59,93.2,940.44,0.0,18.81,0,HOTEL,REF47461296
PAY00004546,c2a53c62-e30f-4efa-a10e-ffa8ae3d2e3e,INV00004546,767,2026-04-25,21:55:20,8,THB,Xendit,Completed,1336.53,133.65,132.32,1335.2,0.0,26.7,0,HOTEL,REF16774003
PAY00004547,3d334e4b-daa1-490d-90ac-bdf8b2dd72ca,INV00004547,2535,2024-10-29,17:02:43,1,IDR,Adyen,Completed,227.34,22.73,22.51,227.12,0.0,4.54,6,HOTEL,REF98610280
PAY00004548,753b2a1f-f3d6-4ced-8d2a-c648eb92f308,INV00004548,400,2025-04-01,14:33:40,9,IDR,Stripe,Completed,932.07,46.6,97.4,982.87,0.0,19.66,0,HOTEL,REF07659377
PAY00004549,f47799b8-0324-4c1a-9af4-28dd6c89832e,INV00004549,3494,2026-04-19,17:03:41,9,JPY,Adyen,Completed,323.67,0.0,35.6,359.27,0.0,7.19,6,HOTEL,REF12044667
PAY00004550,29dd3c2f-9261-493a-b3cd-23cd9a9cdcaa,INV00004550,1966,2025-04-24,02:41:52,4,USD,Stripe,Completed,513.74,25.69,53.69,541.74,0.0,10.83,0,FLIGHT,REF90258223
