room_id,hotel_id,room_number,room_type_code,room_type_name,base_rate_usd,is_active,created_at,updated_at
RM-HTL0014-432,HTL0014,432,DLX,Deluxe Room,117.9,1,2019-04-30 06:34:25,2019-04-30 06:34:25
RM-HTL0014-433,HTL0014,433,SUP,Superior Room,77.1,1,2019-05-10 23:08:10,2020-02-06 11:56:05
RM-HTL0014-434,HTL0014,434,SUT,Suite Room,249.69,1,2019-04-29 07:48:55,2019-04-29 07:48:55
RM-HTL0014-435,HTL0014,435,EXE,Executive Suite,447.73,1,2019-05-05 11:47:53,2022-10-01 17:04:16
RM-HTL0014-436,HTL0014,436,SUT,Suite Room,257.14,1,2019-05-21 03:14:54,2019-05-21 03:14:54
RM-HTL0014-437,HTL0014,437,SUT,Suite Room,251.08,1,2019-05-23 23:43:42,2019-12-14 00:03:08
RM-HTL0014-438,HTL0014,438,SUT,Suite Room,261.71,1,2019-05-07 04:48:56,2019-05-07 04:48:56
RM-HTL0014-439,HTL0014,439,EXE,Executive Suite,404.35,1,2019-04-29 22:22:38,2021-03-31 16:39:17
RM-HTL0014-440,HTL0014,440,DLX,Deluxe Room,116.63,1,2019-05-04 13:51:54,2024-11-15 05:07:02
RM-HTL0014-441,HTL0014,441,STD,Standard Room,59.49,1,2019-05-07 21:37:59,2019-05-07 21:37:59
RM-HTL0014-442,HTL0014,442,EXE,Executive Suite,397.17,1,2019-05-01 11:56:47,2019-05-01 11:56:47
RM-HTL0014-443,HTL0014,443,STD,Standard Room,64.85,1,2019-05-19 14:12:44,2025-07-24 17:17:53
RM-HTL0014-444,HTL0014,444,EXE,Executive Suite,398.82,1,2019-05-12 22:11:02,2023-12-09 13:38:56
RM-HTL0014-445,HTL0014,445,STD,Standard Room,47.43,1,2019-05-15 23:15:37,2022-11-19 20:43:50
RM-HTL0014-446,HTL0014,446,SUT,Suite Room,262.05,1,2019-04-26 19:08:18,2020-10-05 13:39:03
RM-HTL0014-447,HTL0014,447,SUT,Suite Room,250.56,1,2019-05-11 11:01:23,2022-06-23 09:54:02
RM-HTL0014-448,HTL0014,448,SUT,Suite Room,264.96,1,2019-05-22 01:35:28,2019-05-22 01:35:28
RM-HTL0014-449,HTL0014,449,STD,Standard Room,52.19,1,2019-04-25 08:22:17,2026-03-19 21:05:22
RM-HTL0014-450,HTL0014,450,SUP,Superior Room,82.37,1,2019-05-16 17:23:19,2021-10-14 21:32:53
RM-HTL0015-101,HTL0015,101,SUT,Suite Room,253.22,1,2021-04-28 01:39:28,2021-04-28 01:39:28
RM-HTL0015-102,HTL0015,102,STD,Standard Room,87.26,1,2021-05-15 01:24:11,2026-01-21 17:00:16
RM-HTL0015-103,HTL0015,103,STD,Standard Room,58.72,1,2021-05-01 06:06:25,2023-06-21 06:00:21
RM-HTL0015-104,HTL0015,104,SUP,Superior Room,72.03,1,2021-05-11 11:59:03,2023-03-07 00:41:39
RM-HTL0015-105,HTL0015,105,SUP,Superior Room,88.04,1,2021-04-26 06:58:00,2023-09-12 03:07:10
RM-HTL0015-106,HTL0015,106,SUP,Superior Room,73.69,1,2021-05-06 11:59:04,2021-08-03 03:06:46
RM-HTL0015-107,HTL0015,107,STD,Standard Room,47.68,1,2021-05-01 05:05:01,2025-01-03 06:53:17
RM-HTL0015-108,HTL0015,108,SUT,Suite Room,255.59,1,2021-04-21 11:56:13,2021-12-17 04:26:32
RM-HTL0015-109,HTL0015,109,DLX,Deluxe Room,124.8,1,2021-04-26 07:14:05,2021-04-26 07:14:05
RM-HTL0015-110,HTL0015,110,SUT,Suite Room,250.41,1,2021-04-21 17:06:37,2021-04-21 17:06:37
RM-HTL0015-111,HTL0015,111,SUP,Superior Room,78.68,1,2021-04-27 02:18:18,2022-09-07 10:07:40
RM-HTL0015-112,HTL0015,112,SUT,Suite Room,257.78,1,2021-05-10 20:57:43,2021-05-10 20:57:43
RM-HTL0015-113,HTL0015,113,SUP,Superior Room,71.42,1,2021-05-05 08:57:59,2021-05-05 08:57:59
RM-HTL0015-114,HTL0015,114,SUP,Superior Room,71.89,1,2021-05-08 10:08:12,2021-12-18 17:57:40
RM-HTL0015-115,HTL0015,115,SUP,Superior Room,75.02,1,2021-04-16 05:10:16,2021-04-16 05:10:16
RM-HTL0015-116,HTL0015,116,EXE,Executive Suite,405.34,1,2021-05-05 22:19:01,2025-04-30 07:53:24
RM-HTL0015-117,HTL0015,117,SUP,Superior Room,75.42,1,2021-04-16 19:37:23,2023-04-16 20:37:12
RM-HTL0015-118,HTL0015,118,SUT,Suite Room,245.87,1,2021-05-12 11:10:48,2022-02-07 03:30:10
RM-HTL0015-119,HTL0015,119,DLX,Deluxe Room,105.93,1,2021-05-04 09:09:14,2021-05-04 09:09:14
RM-HTL0015-120,HTL0015,120,EXE,Executive Suite,408.59,1,2021-04-29 08:26:48,2024-01-02 23:00:16
RM-HTL0015-121,HTL0015,121,DLX,Deluxe Room,111.95,1,2021-04-28 05:14:10,2023-01-27 02:35:16
RM-HTL0015-122,HTL0015,122,SUT,Suite Room,259.06,1,2021-05-15 06:42:03,2023-12-24 18:02:28
RM-HTL0015-123,HTL0015,123,STD,Standard Room,56.84,1,2021-04-20 11:29:23,2022-09-04 20:34:33
RM-HTL0015-124,HTL0015,124,EXE,Executive Suite,411.13,1,2021-05-03 06:22:00,2021-05-03 06:22:00
RM-HTL0015-125,HTL0015,125,DLX,Deluxe Room,122.07,1,2021-05-15 04:18:54,2022-09-16 04:11:54
RM-HTL0015-126,HTL0015,126,SUT,Suite Room,259.58,1,2021-05-03 04:45:54,2025-06-23 02:34:34
RM-HTL0015-127,HTL0015,127,STD,Standard Room,59.01,1,2021-05-07 04:50:25,2021-05-07 04:50:25
RM-HTL0015-128,HTL0015,128,STD,Standard Room,55.12,1,2021-05-10 06:51:30,2021-05-10 06:51:30
RM-HTL0015-129,HTL0015,129,DLX,Deluxe Room,115.42,1,2021-05-12 13:02:54,2025-05-07 13:21:10
RM-HTL0015-130,HTL0015,130,STD,Standard Room,45.24,1,2021-04-23 12:20:56,2025-09-05 22:57:28
RM-HTL0015-131,HTL0015,131,SUP,Superior Room,73.25,1,2021-04-30 09:55:19,2024-02-03 07:00:07
RM-HTL0015-132,HTL0015,132,EXE,Executive Suite,407.45,1,2021-05-13 18:25:51,2024-12-23 11:48:20
RM-HTL0015-133,HTL0015,133,STD,Standard Room,64.54,1,2021-04-23 17:52:42,2021-08-26 00:59:33
RM-HTL0015-134,HTL0015,134,EXE,Executive Suite,403.98,1,2021-04-22 09:17:38,2024-06-23 07:53:35
RM-HTL0015-135,HTL0015,135,SUT,Suite Room,256.93,1,2021-04-30 06:18:41,2021-11-23 09:49:18
RM-HTL0015-136,HTL0015,136,DLX,Deluxe Room,118.42,1,2021-04-16 05:04:06,2025-06-01 22:51:09
RM-HTL0015-137,HTL0015,137,STD,Standard Room,47.43,1,2021-05-06 16:43:50,2026-05-18 18:15:02
RM-HTL0015-138,HTL0015,138,EXE,Executive Suite,407.91,1,2021-04-18 21:06:49,2026-02-11 06:01:13
RM-HTL0015-139,HTL0015,139,DLX,Deluxe Room,109.12,1,2021-05-03 07:25:38,2021-06-26 21:09:32
RM-HTL0015-140,HTL0015,140,STD,Standard Room,58.88,1,2021-04-30 16:58:50,2021-04-30 16:58:50
RM-HTL0015-141,HTL0015,141,EXE,Executive Suite,402.5,1,2021-05-07 18:59:20,2024-05-09 15:25:13
RM-HTL0015-142,HTL0015,142,SUP,Superior Room,79.62,1,2021-04-30 04:51:04,2023-06-27 23:36:06
RM-HTL0015-143,HTL0015,143,STD,Standard Room,63.32,1,2021-05-06 02:41:57,2021-05-06 02:41:57
RM-HTL0015-144,HTL0015,144,SUP,Superior Room,75.33,1,2021-04-18 06:43:41,2025-02-25 01:02:52
RM-HTL0015-145,HTL0015,145,STD,Standard Room,48.09,1,2021-05-13 21:54:01,2021-05-13 21:54:01
RM-HTL0015-146,HTL0015,146,SUP,Superior Room,74.13,0,2021-04-25 17:32:49,2022-10-24 11:20:46
RM-HTL0015-147,HTL0015,147,STD,Standard Room,47.29,1,2021-04-18 13:28:29,2025-05-03 00:32:36
RM-HTL0015-148,HTL0015,148,DLX,Deluxe Room,115.35,1,2021-05-10 08:39:32,2023-10-20 21:12:45
RM-HTL0015-149,HTL0015,149,STD,Standard Room,52.78,1,2021-05-06 21:44:33,2021-05-06 21:44:33
RM-HTL0015-150,HTL0015,150,SUT,Suite Room,246.87,1,2021-05-14 16:16:19,2025-11-02 16:24:22
RM-HTL0015-151,HTL0015,151,SUP,Superior Room,85.71,1,2021-04-29 08:43:28,2023-04-04 00:08:02
RM-HTL0015-152,HTL0015,152,DLX,Deluxe Room,112.36,1,2021-05-11 22:17:16,2021-05-11 22:17:16
RM-HTL0015-153,HTL0015,153,SUT,Suite Room,257.08,1,2021-05-05 02:43:21,2024-03-16 11:46:05
RM-HTL0015-154,HTL0015,154,STD,Standard Room,55.24,1,2021-05-08 20:25:04,2021-05-08 20:25:04
RM-HTL0015-155,HTL0015,155,SUP,Superior Room,74.72,1,2021-05-02 03:13:12,2022-10-26 03:44:36
RM-HTL0015-156,HTL0015,156,SUP,Superior Room,76.74,0,2021-05-07 06:27:55,2024-09-07 14:05:30
RM-HTL0015-157,HTL0015,157,DLX,Deluxe Room,117.68,1,2021-05-12 15:40:20,2023-09-18 09:45:31
RM-HTL0015-158,HTL0015,158,SUT,Suite Room,257.92,1,2021-05-01 00:39:32,2021-11-11 20:11:58
RM-HTL0015-159,HTL0015,159,SUT,Suite Room,245.84,1,2021-05-03 09:27:11,2022-01-13 07:10:48
RM-HTL0015-160,HTL0015,160,EXE,Executive Suite,401.52,1,2021-04-27 20:18:51,2022-11-05 17:42:15
RM-HTL0015-161,HTL0015,161,EXE,Executive Suite,405.34,1,2021-05-01 05:00:03,2024-11-14 18:06:55
RM-HTL0015-162,HTL0015,162,SUT,Suite Room,255.91,1,2021-04-27 09:49:03,2024-11-25 10:18:52
RM-HTL0015-163,HTL0015,163,STD,Standard Room,61.89,1,2021-04-18 05:30:20,2021-04-18 05:30:20
RM-HTL0015-164,HTL0015,164,SUT,Suite Room,263.11,1,2021-04-18 09:25:49,2022-08-04 20:10:06
RM-HTL0015-165,HTL0015,165,EXE,Executive Suite,403.63,1,2021-05-06 21:50:11,2023-05-20 16:19:19
RM-HTL0015-166,HTL0015,166,STD,Standard Room,45.19,1,2021-04-24 09:35:58,2025-11-05 02:41:59
RM-HTL0015-167,HTL0015,167,EXE,Executive Suite,399.72,1,2021-05-06 11:09:58,2021-07-18 23:36:26
RM-HTL0015-168,HTL0015,168,STD,Standard Room,63.17,1,2021-05-08 19:41:11,2021-11-12 18:25:21
RM-HTL0015-169,HTL0015,169,EXE,Executive Suite,414.39,1,2021-04-23 16:07:47,2024-07-17 08:29:58
RM-HTL0015-170,HTL0015,170,DLX,Deluxe Room,110.75,1,2021-05-04 16:00:53,2022-06-20 06:53:25
RM-HTL0015-171,HTL0015,171,STD,Standard Room,52.91,1,2021-05-06 21:14:15,2025-01-29 21:55:30
RM-HTL0015-172,HTL0015,172,SUP,Superior Room,87.87,1,2021-05-05 20:15:48,2022-12-28 05:41:06
RM-HTL0015-173,HTL0015,173,SUP,Superior Room,70.22,0,2021-05-16 04:03:53,2021-05-16 04:03:53
RM-HTL0015-174,HTL0015,174,STD,Standard Room,48.31,1,2021-05-05 01:52:48,2024-09-08 17:10:02
RM-HTL0015-175,HTL0015,175,DLX,Deluxe Room,106.54,1,2021-04-28 23:43:49,2021-04-28 23:43:49
RM-HTL0015-176,HTL0015,176,SUT,Suite Room,255.46,1,2021-04-26 19:44:43,2022-07-02 09:19:37
RM-HTL0015-177,HTL0015,177,SUP,Superior Room,71.15,1,2021-04-26 12:56:12,2025-09-27 07:23:38
RM-HTL0015-178,HTL0015,178,DLX,Deluxe Room,124.25,1,2021-04-24 02:15:20,2023-12-28 11:03:43
RM-HTL0015-179,HTL0015,179,SUT,Suite Room,246.77,1,2021-04-20 15:43:12,2021-10-05 06:45:37
RM-HTL0015-180,HTL0015,180,SUT,Suite Room,262.25,1,2021-05-08 19:20:32,2021-05-08 19:20:32
RM-HTL0016-101,HTL0016,101,SUP,Superior Room,78.82,1,2019-12-30 09:39:03,2022-07-01 09:18:11
RM-HTL0016-102,HTL0016,102,EXE,Executive Suite,406.09,1,2020-01-17 15:03:15,2020-01-17 15:03:15
RM-HTL0016-103,HTL0016,103,STD,Standard Room,54.82,1,2020-01-03 01:24:20,2020-01-03 01:24:20
RM-HTL0016-104,HTL0016,104,EXE,Executive Suite,408.5,1,2020-01-15 02:41:01,2023-11-18 00:55:28
RM-HTL0016-105,HTL0016,105,STD,Standard Room,45.93,1,2020-01-22 19:23:03,2020-12-20 11:33:40
RM-HTL0016-106,HTL0016,106,EXE,Executive Suite,402.22,1,2020-01-02 12:20:30,2020-01-02 12:20:30
RM-HTL0016-107,HTL0016,107,DLX,Deluxe Room,122.52,1,2020-01-16 12:57:11,2021-06-18 00:12:11
RM-HTL0016-108,HTL0016,108,DLX,Deluxe Room,123.66,1,2020-01-13 20:24:45,2020-01-13 20:24:45
RM-HTL0016-109,HTL0016,109,DLX,Deluxe Room,113.2,1,2020-01-12 23:30:32,2021-01-02 00:13:48
RM-HTL0016-110,HTL0016,110,STD,Standard Room,49.63,1,2020-01-09 04:07:36,2021-03-26 00:47:17
RM-HTL0016-111,HTL0016,111,SUT,Suite Room,252.59,1,2020-01-09 17:24:11,2026-02-03 23:29:42
RM-HTL0016-112,HTL0016,112,STD,Standard Room,62.33,1,2020-01-10 06:12:06,2020-01-10 06:12:06
RM-HTL0016-113,HTL0016,113,EXE,Executive Suite,405.37,1,2020-01-07 18:55:11,2020-01-07 18:55:11
RM-HTL0016-114,HTL0016,114,STD,Standard Room,50.35,1,2020-01-07 13:34:44,2020-01-07 13:34:44
RM-HTL0016-115,HTL0016,115,SUT,Suite Room,257.82,1,2020-01-20 16:12:32,2023-01-08 02:05:54
RM-HTL0016-116,HTL0016,116,SUT,Suite Room,256.55,1,2019-12-30 13:47:05,2020-04-06 22:04:09
RM-HTL0016-117,HTL0016,117,EXE,Executive Suite,435.1,1,2020-01-23 16:09:32,2025-11-18 18:48:30
RM-HTL0016-118,HTL0016,118,STD,Standard Room,56.49,1,2020-01-11 01:12:52,2020-01-11 01:12:52
RM-HTL0016-119,HTL0016,119,SUP,Superior Room,75.55,1,2020-01-04 03:43:31,2020-01-04 03:43:31
RM-HTL0016-120,HTL0016,120,SUP,Superior Room,89.9,1,2020-01-25 04:51:22,2024-03-31 13:26:27
RM-HTL0016-121,HTL0016,121,SUT,Suite Room,261.12,1,2020-01-21 13:06:06,2020-01-21 13:06:06
RM-HTL0016-122,HTL0016,122,STD,Standard Room,59.21,1,2020-01-10 12:35:17,2024-07-23 20:00:35
RM-HTL0016-123,HTL0016,123,DLX,Deluxe Room,111.93,1,2020-01-13 10:58:52,2023-01-02 00:56:01
RM-HTL0016-124,HTL0016,124,SUT,Suite Room,250.95,1,2020-01-18 17:56:43,2022-08-20 03:09:53
RM-HTL0016-125,HTL0016,125,DLX,Deluxe Room,116.33,1,2020-01-13 18:28:11,2024-10-04 14:24:43
RM-HTL0016-126,HTL0016,126,SUP,Superior Room,89.94,1,2020-01-27 19:12:36,2021-01-26 06:24:56
RM-HTL0016-127,HTL0016,127,SUT,Suite Room,252.37,1,2020-01-25 12:18:14,2021-12-29 07:18:50
RM-HTL0016-128,HTL0016,128,SUT,Suite Room,258.94,1,2020-01-13 21:08:47,2020-02-17 21:58:11
RM-HTL0016-129,HTL0016,129,SUP,Superior Room,89.59,1,2020-01-07 23:37:54,2022-11-13 08:18:30
RM-HTL0016-130,HTL0016,130,SUP,Superior Room,88.93,1,2020-01-26 18:04:27,2022-06-27 14:30:38
RM-HTL0016-131,HTL0016,131,STD,Standard Room,59.43,1,2020-01-08 23:56:30,2020-05-16 03:41:17
RM-HTL0016-132,HTL0016,132,SUP,Superior Room,89.12,1,2020-01-13 05:46:57,2024-05-25 04:40:45
RM-HTL0016-133,HTL0016,133,EXE,Executive Suite,410.34,1,2020-01-21 08:33:41,2021-12-25 19:41:56
RM-HTL0016-134,HTL0016,134,SUP,Superior Room,85.28,1,2020-01-27 16:37:47,2021-02-24 06:18:18
RM-HTL0016-135,HTL0016,135,DLX,Deluxe Room,118.59,1,2020-01-26 19:15:52,2024-01-16 20:39:24
RM-HTL0016-136,HTL0016,136,EXE,Executive Suite,403.27,1,2020-01-04 10:18:25,2024-02-28 20:48:25
RM-HTL0016-137,HTL0016,137,STD,Standard Room,47.58,1,2020-01-16 12:00:54,2026-05-21 20:20:35
RM-HTL0016-138,HTL0016,138,STD,Standard Room,47.75,1,2020-01-04 20:54:47,2020-01-04 20:54:47
RM-HTL0016-139,HTL0016,139,DLX,Deluxe Room,123.45,1,2020-01-23 01:50:54,2020-01-23 01:50:54
RM-HTL0016-140,HTL0016,140,DLX,Deluxe Room,124.6,1,2020-01-17 16:19:23,2020-01-17 16:19:23
RM-HTL0016-141,HTL0016,141,EXE,Executive Suite,411.62,1,2020-01-09 13:48:50,2020-01-09 13:48:50
RM-HTL0016-142,HTL0016,142,SUT,Suite Room,250.07,1,2020-01-11 06:14:15,2020-01-11 06:14:15
RM-HTL0016-143,HTL0016,143,STD,Standard Room,64.51,1,2020-01-16 21:44:56,2020-01-16 21:44:56
RM-HTL0016-144,HTL0016,144,EXE,Executive Suite,399.5,1,2020-01-21 17:11:29,2023-05-01 00:03:13
RM-HTL0016-145,HTL0016,145,EXE,Executive Suite,401.26,1,2020-01-28 18:38:36,2022-08-23 17:08:47
RM-HTL0016-146,HTL0016,146,SUT,Suite Room,252.06,1,2020-01-12 17:59:19,2020-04-11 23:32:08
RM-HTL0016-147,HTL0016,147,DLX,Deluxe Room,111.35,0,2020-01-28 09:43:09,2021-02-27 01:18:10
RM-HTL0016-148,HTL0016,148,DLX,Deluxe Room,118.36,1,2020-01-25 19:13:31,2022-03-12 10:02:08
RM-HTL0016-149,HTL0016,149,SUT,Suite Room,264.16,1,2020-01-02 18:14:31,2020-01-29 16:50:52
RM-HTL0016-150,HTL0016,150,DLX,Deluxe Room,118.08,1,2020-01-01 21:08:03,2020-01-01 21:08:03
RM-HTL0016-151,HTL0016,151,SUT,Suite Room,253.69,1,2020-01-07 22:54:02,2023-12-19 11:45:29
RM-HTL0016-152,HTL0016,152,STD,Standard Room,49.93,1,2020-01-25 16:15:19,2020-01-25 16:15:19
RM-HTL0016-153,HTL0016,153,SUP,Superior Room,80.82,1,2020-01-05 20:25:19,2023-05-19 12:47:53
RM-HTL0016-154,HTL0016,154,SUP,Superior Room,73.54,1,2020-01-12 04:40:49,2020-01-12 04:40:49
RM-HTL0016-155,HTL0016,155,SUP,Superior Room,87.79,1,2020-01-23 16:13:36,2020-06-08 04:28:42
RM-HTL0016-156,HTL0016,156,DLX,Deluxe Room,113.54,1,2020-01-14 15:44:47,2023-05-04 06:59:31
RM-HTL0016-157,HTL0016,157,EXE,Executive Suite,397.18,1,2020-01-14 00:07:36,2020-01-14 00:07:36
RM-HTL0016-158,HTL0016,158,SUP,Superior Room,84.53,1,2020-01-11 05:01:14,2020-01-11 05:01:14
RM-HTL0016-159,HTL0016,159,EXE,Executive Suite,397.55,0,2020-01-18 07:02:25,2022-10-06 10:15:39
RM-HTL0016-160,HTL0016,160,SUP,Superior Room,77.86,1,2020-01-22 14:18:07,2020-01-22 14:18:07
RM-HTL0016-161,HTL0016,161,SUP,Superior Room,79.15,1,2020-01-23 06:44:43,2023-05-15 19:58:26
RM-HTL0016-162,HTL0016,162,SUT,Suite Room,254.58,1,2020-01-21 19:15:22,2025-02-05 02:33:47
RM-HTL0016-163,HTL0016,163,STD,Standard Room,45.11,1,2020-01-27 16:44:29,2020-01-27 16:44:29
RM-HTL0016-164,HTL0016,164,DLX,Deluxe Room,112.28,1,2020-01-29 23:27:52,2020-11-25 10:01:07
RM-HTL0016-165,HTL0016,165,SUT,Suite Room,258.3,1,2020-01-06 12:33:16,2020-01-06 12:33:16
RM-HTL0016-166,HTL0016,166,SUT,Suite Room,252.69,1,2020-01-29 00:42:23,2020-01-29 00:42:23
RM-HTL0016-167,HTL0016,167,STD,Standard Room,55.94,1,2020-01-22 23:39:48,2022-06-02 08:10:39
RM-HTL0016-168,HTL0016,168,SUP,Superior Room,79.41,1,2020-01-01 22:01:21,2023-05-11 14:19:23
RM-HTL0016-169,HTL0016,169,STD,Standard Room,48.33,1,2020-01-22 22:50:29,2025-06-13 02:28:03
RM-HTL0016-170,HTL0016,170,SUT,Suite Room,254.63,1,2020-01-07 22:55:57,2020-01-07 22:55:57
RM-HTL0016-171,HTL0016,171,DLX,Deluxe Room,120.87,1,2020-01-18 08:48:17,2024-06-06 15:56:57
RM-HTL0016-172,HTL0016,172,SUT,Suite Room,252.02,1,2020-01-23 19:12:41,2020-01-23 19:12:41
RM-HTL0016-173,HTL0016,173,SUP,Superior Room,73.33,1,2020-01-07 09:01:01,2020-01-07 09:01:01
RM-HTL0016-174,HTL0016,174,SUP,Superior Room,87.12,1,2020-01-09 23:46:42,2025-06-25 07:24:52
RM-HTL0016-175,HTL0016,175,STD,Standard Room,61.3,1,2020-01-26 14:06:04,2020-01-26 14:06:04
RM-HTL0016-176,HTL0016,176,SUT,Suite Room,254.15,1,2020-01-17 18:54:58,2021-04-17 10:33:21
RM-HTL0016-177,HTL0016,177,STD,Standard Room,51.27,1,2020-01-19 23:20:39,2021-06-03 07:01:37
RM-HTL0016-178,HTL0016,178,SUP,Superior Room,81.23,1,2020-01-06 08:43:48,2025-12-06 09:55:28
RM-HTL0016-179,HTL0016,179,SUT,Suite Room,250.47,1,2020-01-17 13:28:36,2022-04-10 19:10:44
RM-HTL0016-180,HTL0016,180,DLX,Deluxe Room,110.34,1,2020-01-15 11:40:23,2020-01-15 11:40:23
RM-HTL0016-181,HTL0016,181,EXE,Executive Suite,408.92,1,2020-01-20 20:02:11,2022-10-14 19:16:16
RM-HTL0016-182,HTL0016,182,EXE,Executive Suite,411.79,1,2020-01-13 17:25:31,2026-02-26 14:54:26
RM-HTL0016-183,HTL0016,183,SUP,Superior Room,74.43,1,2020-01-24 07:09:20,2020-01-24 07:09:20
RM-HTL0016-184,HTL0016,184,SUP,Superior Room,79.03,1,2020-01-20 03:29:17,2024-01-07 18:48:18
RM-HTL0016-185,HTL0016,185,EXE,Executive Suite,401.12,1,2020-01-24 12:35:33,2020-01-24 12:35:33
RM-HTL0016-186,HTL0016,186,EXE,Executive Suite,409.59,1,2020-01-25 23:22:30,2020-01-25 23:22:30
RM-HTL0016-187,HTL0016,187,DLX,Deluxe Room,113.89,1,2020-01-08 01:44:02,2020-01-08 01:44:02
RM-HTL0016-188,HTL0016,188,SUT,Suite Room,256.84,1,2020-01-14 10:25:45,2024-03-18 05:50:25
RM-HTL0016-189,HTL0016,189,STD,Standard Room,109.21,1,2020-01-04 22:48:42,2021-03-29 19:33:01
RM-HTL0016-190,HTL0016,190,EXE,Executive Suite,401.99,1,2020-01-01 11:04:47,2026-04-12 16:04:30
RM-HTL0016-191,HTL0016,191,EXE,Executive Suite,406.11,1,2020-01-06 09:51:41,2020-01-06 09:51:41
RM-HTL0016-192,HTL0016,192,SUT,Suite Room,264.84,1,2020-01-26 02:50:47,2023-03-02 03:19:30
RM-HTL0016-193,HTL0016,193,SUT,Suite Room,255.47,1,2020-01-04 01:19:57,2022-12-30 22:57:43
RM-HTL0016-194,HTL0016,194,SUP,Superior Room,78.61,1,2020-01-27 06:51:19,2023-02-20 14:55:34
RM-HTL0016-195,HTL0016,195,DLX,Deluxe Room,113.24,1,2020-01-22 22:33:56,2024-10-03 02:50:46
RM-HTL0016-196,HTL0016,196,EXE,Executive Suite,400.03,1,2020-01-29 15:30:17,2025-07-09 14:38:28
RM-HTL0016-197,HTL0016,197,EXE,Executive Suite,405.88,1,2020-01-14 19:37:38,2020-01-14 19:37:38
RM-HTL0016-198,HTL0016,198,DLX,Deluxe Room,112.12,1,2020-01-05 14:31:03,2020-01-05 14:31:03
RM-HTL0016-199,HTL0016,199,STD,Standard Room,63.25,1,2020-01-29 23:57:58,2025-10-11 23:11:46
RM-HTL0016-200,HTL0016,200,EXE,Executive Suite,395.89,1,2020-01-04 00:48:06,2022-11-22 10:36:07
RM-HTL0016-201,HTL0016,201,DLX,Deluxe Room,109.61,1,2020-01-07 21:35:26,2020-01-07 21:35:26
RM-HTL0016-202,HTL0016,202,DLX,Deluxe Room,117.44,1,2020-01-03 16:54:11,2020-01-03 16:54:11
RM-HTL0016-203,HTL0016,203,SUP,Superior Room,83.34,1,2020-01-21 19:40:24,2025-04-08 09:42:30
RM-HTL0016-204,HTL0016,204,EXE,Executive Suite,409.22,1,2020-01-09 00:44:10,2024-09-03 12:09:27
RM-HTL0016-205,HTL0016,205,SUP,Superior Room,75.96,1,2020-01-21 23:14:22,2020-01-21 23:14:22
RM-HTL0016-206,HTL0016,206,SUT,Suite Room,245.37,1,2020-01-14 16:16:59,2025-10-26 06:48:19
RM-HTL0016-207,HTL0016,207,DLX,Deluxe Room,118.16,1,2020-01-17 18:38:40,2024-04-03 12:20:16
RM-HTL0016-208,HTL0016,208,SUP,Superior Room,78.65,1,2019-12-30 23:20:20,2025-06-21 21:33:47
RM-HTL0016-209,HTL0016,209,EXE,Executive Suite,401.38,1,2020-01-26 06:50:45,2025-01-23 11:37:59
RM-HTL0016-210,HTL0016,210,SUP,Superior Room,79.21,1,2020-01-03 07:37:20,2025-03-03 21:33:03
RM-HTL0016-211,HTL0016,211,DLX,Deluxe Room,106.74,1,2020-01-22 01:52:30,2025-06-15 12:13:17
RM-HTL0016-212,HTL0016,212,EXE,Executive Suite,397.71,1,2020-01-19 07:23:04,2020-02-18 09:19:39
RM-HTL0016-213,HTL0016,213,EXE,Executive Suite,414.67,0,2020-01-18 22:37:19,2023-09-30 16:56:23
RM-HTL0016-214,HTL0016,214,EXE,Executive Suite,411.97,1,2020-01-25 17:48:23,2023-03-03 11:34:17
RM-HTL0016-215,HTL0016,215,SUP,Superior Room,88.83,1,2019-12-30 09:57:45,2025-09-30 11:11:02
RM-HTL0016-216,HTL0016,216,EXE,Executive Suite,414.05,1,2020-01-04 19:13:27,2023-06-08 17:24:38
RM-HTL0016-217,HTL0016,217,SUP,Superior Room,89.07,1,2020-01-26 16:13:09,2024-01-04 02:56:14
RM-HTL0016-218,HTL0016,218,STD,Standard Room,64.55,1,2020-01-10 23:28:24,2020-06-21 15:32:24
RM-HTL0016-219,HTL0016,219,SUT,Suite Room,262.96,1,2020-01-28 04:47:45,2020-03-16 12:08:13
RM-HTL0016-220,HTL0016,220,EXE,Executive Suite,397.96,1,2020-01-27 15:39:19,2022-02-05 15:15:09
RM-HTL0017-101,HTL0017,101,SUP,Superior Room,71.56,1,2020-05-16 09:47:24,2020-12-21 15:16:38
RM-HTL0017-102,HTL0017,102,DLX,Deluxe Room,114.4,1,2020-05-24 20:20:48,2021-09-18 18:48:19
RM-HTL0017-103,HTL0017,103,STD,Standard Room,49.37,1,2020-05-01 22:39:00,2021-01-29 10:14:53
RM-HTL0017-104,HTL0017,104,STD,Standard Room,56.71,1,2020-05-11 01:31:58,2020-09-17 06:05:53
RM-HTL0017-105,HTL0017,105,SUT,Suite Room,262.78,1,2020-05-16 12:25:08,2025-01-20 09:34:08
RM-HTL0017-106,HTL0017,106,STD,Standard Room,54.72,1,2020-05-05 17:49:22,2023-12-07 16:59:59
RM-HTL0017-107,HTL0017,107,EXE,Executive Suite,399.26,1,2020-04-30 09:46:25,2020-04-30 09:46:25
RM-HTL0017-108,HTL0017,108,SUP,Superior Room,83.68,1,2020-05-07 13:31:29,2022-02-18 23:34:47
