payment_key,payment_date_key,payment_time_key,customer_key,payment_method_key,currency_key,flight_segment_key,hotel_stay_key,payment_reference,invoice_number,payment_status,payment_gateway,installment_months,gross_amount_usd,discount_amount_usd,tax_amount_usd,net_amount_usd,refund_amount_usd,gateway_fee_usd,loyalty_points_used,loyalty_points_earned,transaction_amount_local,source_reference_num,transaction_source
2785,568,930,2679,6,3,1853.0,,PAY11927932198,INV-OH106-155128,Completed,Midtrans,0,298.85,0.0,33.36,332.21,0.0,6.64,0,332,448.48,CNF01544484,AIRLINE
2786,180,145,1919,5,2,899.0,,PAY38443823804,INV-VB216-798761,Completed,Xendit,0,134.85,6.74,11.4,139.51,0.0,2.51,0,139,2211233.5,CNF42357318,PARTNER
2787,1050,30,798,5,1,12425.0,,PAY60092406715,INV-DN069-458751,Refunded,Midtrans,0,51299.97,617.06,375.08,3871.75,3871.75,77.44,0,0,3871.75,CNF98387104,HOTEL
2788,839,145,1921,5,2,7975.0,,PAY32116994681,INV-WR725-429506,Completed,Midtrans,0,378.23,0.0,48.49,426.72,0.0,8.53,4730,1280,6763512.0,CNF63716299,PARTNER
2789,495,1430,2552,1,2,4514.0,,PAY48098847983,INV-DU483-109736,Completed,Adyen,0,1374.81,0.0,159.73,1534.54,0.0,23.02,0,7672,24322459.0,CNF34576825,AIRLINE
2790,262,915,2570,1,2,12642.0,,PAY32361952045,INV-UY863-868389,Completed,Stripe,12,1389.96,0.0,142.54,1532.5,0.0,44.44,0,1532,24290125.0,CNF56538811,HOTEL
2791,983,2030,2800,2,2,1212.0,,PAY89792050745,INV-UK827-880387,Pending,Xendit,0,109.28,0.0,9.05,118.33,0.0,2.13,0,0,1875530.5,CNF26149936,AGENT
2792,419,1600,2682,9,2,9848.0,,PAY73393637254,INV-XP288-452345,Completed,Internal,0,278.81,0.0,30.31,309.12,0.0,0.0,0,618,4899552.0,CNF33183110,PARTNER
2793,574,345,1226,5,2,13551.0,,PAY31893830455,INV-MD219-565915,Failed,Adyen,0,167.75,8.39,13.87,173.23,0.0,2.6,0,0,2745695.5,CNF64765717,AIRLINE
2794,531,2000,6,13,2,3031.0,,PAY38296081909,INV-QV349-888461,Completed,Xendit,0,950.36,47.52,80.78,983.62,0.0,17.71,0,983,15590377.0,CNF59293004,AIRLINE
2795,28,1245,2763,1,3,13785.0,,PAY58435450534,INV-PK804-455319,Completed,Xendit,0,219.44,21.94,18.79,216.29,0.0,3.89,0,216,291.99,CNF14545097,AIRLINE
2796,292,30,2320,7,2,11730.0,,PAY93565783980,INV-DK122-658104,Completed,Midtrans,0,147.28,0.0,14.12,161.4,0.0,3.23,0,161,2558190.0,CNF19781063,PARTNER
2797,815,1815,2289,9,2,12933.0,,PAY57675834163,INV-PG370-552740,Completed,Midtrans,0,1810.79,0.0,229.8,2040.59,0.0,40.81,565,2040,32343351.5,CNF33946767,HOTEL
2798,599,30,257,9,4,9326.0,,PAY44488415916,INV-AZ672-663891,Completed,Adyen,0,5547.66,0.0,632.76,6180.42,0.0,92.71,0,6180,28924.37,CNF37413064,AIRLINE
2799,757,1315,968,5,8,4590.0,,PAY40908004539,INV-OF849-069619,Completed,Midtrans,0,6106.98,305.35,688.09,6489.72,0.0,129.79,0,6489,23833.5,CNF26528461,PARTNER
2800,926,1715,2225,1,2,223.0,,PAY25376745982,INV-YV911-367899,Completed,Stripe,0,1079.58,0.0,121.49,1201.07,0.0,34.83,0,2402,19036959.5,CNF78879531,AGENT
2801,1094,800,1672,7,5,853.0,,PAY29840351144,INV-ZB911-679653,Refunded,Stripe,0,192.59,0.0,17.37,209.96,209.96,6.09,0,0,7663.54,CNF79323539,AIRLINE
2802,1,1045,1861,6,2,12705.0,,PAY29532363186,INV-WV256-506122,Cancelled,Xendit,0,2568.14,128.41,314.36,2754.09,0.0,49.57,0,0,43652326.5,CNF23664575,AIRLINE
2803,302,45,2546,9,5,4272.0,,PAY08265943057,INV-ZL019-559554,Completed,Xendit,0,332.35,0.0,31.02,363.37,0.0,6.54,0,1816,13263.0,CNF95987119,AGENT
2804,872,1430,2691,6,7,12945.0,,PAY22161946489,INV-UE524-666334,Completed,Stripe,0,1066.49,0.0,108.62,1175.11,0.0,34.08,0,3525,1797.92,CNF83349858,AGENT
2805,749,1200,1898,6,3,1830.0,,PAY19619535083,INV-ZM492-600724,Completed,Midtrans,0,177.47,0.0,17.93,195.4,0.0,3.91,0,586,263.79,CNF43840397,AIRLINE
2806,1077,1945,1977,10,3,3334.0,,PAY45268674370,INV-LB698-444945,Completed,DOKU,0,183.3,18.33,18.16,183.13,0.0,4.03,0,549,247.23,CNF97632527,PARTNER
2807,729,2000,220,1,2,7833.0,,PAY14198868172,INV-PQ891-814509,Completed,Xendit,0,818.94,163.79,68.67,723.82,0.0,13.03,6505,723,11472547.0,CNF72286298,PARTNER
2808,965,2115,2734,14,2,5452.0,,PAY48318585847,INV-CP622-339444,Completed,Xendit,0,651.45,32.57,74.27,693.15,0.0,12.48,0,2079,10986427.5,CNF42907433,AIRLINE
2809,144,400,194,10,2,14030.0,,PAY11018370129,INV-DJ838-707310,Completed,Adyen,0,229.07,11.45,25.36,242.98,0.0,3.64,0,1214,3851233.0,CNF14210768,HOTEL
2810,286,145,321,2,3,5141.0,,PAY68049301560,INV-CS850-737735,Completed,Midtrans,0,550.66,0.0,52.03,602.69,0.0,12.05,0,1808,813.63,CNF60322969,AIRLINE
2811,23,1215,2276,7,2,3399.0,,PAY58173514080,INV-XE754-248351,Failed,PayPal,0,139.05,6.95,11.71,143.81,0.0,4.89,0,0,2279388.5,CNF48062095,AIRLINE
2812,210,145,2570,1,2,4769.0,,PAY24717294882,INV-GG742-668766,Completed,Xendit,0,743.14,148.63,55.78,650.29,0.0,11.71,0,650,10307096.5,CNF82060454,AGENT
2813,956,2245,1449,10,8,12651.0,,PAY02359538757,INV-HD374-964851,Completed,Xendit,0,1007.97,0.0,118.54,1126.51,0.0,20.28,0,2253,4137.11,CNF28802688,HOTEL
2814,260,1730,1087,9,2,11784.0,,PAY60776219697,INV-HC603-338146,Completed,Xendit,0,12790.97,0.0,1481.29,14272.26,0.0,256.9,0,71361,226215321.0,CNF47880215,PARTNER
2815,185,1545,1868,2,2,3632.0,,PAY68850088680,INV-LQ620-657492,Pending,PayPal,0,220.23,0.0,25.31,245.54,0.0,8.35,0,0,3891809.0,CNF92692526,PARTNER
2816,556,500,2260,2,1,13445.0,,PAY81016250528,INV-OC787-320572,Completed,Xendit,0,269.45,26.94,30.25,272.76,0.0,4.91,1777,272,272.76,CNF66190863,PARTNER
2817,539,400,375,2,2,8442.0,,PAY47338923292,INV-FR130-099600,Completed,Midtrans,0,177.72,17.77,20.62,180.57,0.0,3.61,0,541,2862034.5,CNF94755206,AGENT
2818,773,1500,2105,7,2,2047.0,,PAY69603857009,INV-BJ680-733970,Completed,Midtrans,0,233.61,11.68,20.74,242.67,0.0,4.85,0,485,3846319.5,CNF95714514,AIRLINE
2819,256,730,1339,2,3,8523.0,,PAY67611495736,INV-BJ513-296312,Failed,Internal,0,3351.78,0.0,428.25,3780.03,0.0,0.0,0,0,5103.04,CNF46432033,AIRLINE
2820,513,445,1161,4,2,220.0,,PAY00223134052,INV-YA890-706725,Completed,Xendit,0,126.32,0.0,10.5,136.82,0.0,2.46,0,136,2168597.0,CNF22776414,AGENT
2821,977,1330,2690,2,2,5918.0,,PAY78656922239,INV-IN236-428080,Completed,Adyen,0,4580.4,0.0,514.99,5095.39,0.0,76.43,0,5095,80761931.5,CNF96230271,AIRLINE
2822,535,1915,1918,1,3,11781.0,,PAY44968525034,INV-MZ836-633717,Completed,Midtrans,0,1586.77,0.0,142.27,1729.04,0.0,34.58,0,1729,2334.2,CNF50900660,AIRLINE
2823,932,345,196,10,1,7131.0,,PAY46659919998,INV-AQ282-889814,Completed,Xendit,0,307.05,0.0,35.71,342.76,0.0,6.17,0,1028,342.76,CNF14108981,PARTNER
2824,905,915,459,5,2,10683.0,,PAY32036011353,INV-SW214-525439,Cancelled,Midtrans,0,206.83,20.68,23.42,209.57,0.0,4.19,0,0,3321684.5,CNF32821148,PARTNER
2825,745,2330,1776,1,6,2928.0,,PAY00602569463,INV-UC118-802753,Completed,Stripe,0,325.72,32.57,25.96,319.11,0.0,9.25,0,638,47706.94,CNF44394469,HOTEL
2826,327,1915,2583,13,1,7147.0,,PAY25982486544,INV-EZ457-011816,Completed,Midtrans,0,86.66,13.0,9.21,82.87,0.0,1.66,0,414,82.87,CNF38381077,AIRLINE
2827,894,45,465,1,2,9108.0,,PAY04756905656,INV-IH245-711055,Pending,DOKU,0,786.98,0.0,68.09,855.07,0.0,18.81,0,0,13552859.5,CNF48634938,AGENT
2828,902,2215,795,7,2,6934.0,,PAY02759534244,INV-TX724-676169,Failed,DOKU,0,1351.52,202.73,114.91,1263.7,0.0,27.8,0,0,20029645.0,CNF10354551,HOTEL
2829,609,615,2191,10,2,1165.0,,PAY81524079430,INV-YZ825-843767,Completed,Midtrans,0,2003.24,0.0,179.19,2182.43,0.0,43.65,0,6547,34591515.5,CNF67752707,PARTNER
2830,1007,1845,1431,15,8,9416.0,,PAY84128552160,INV-KI997-306109,Refunded,PayPal,0,129.61,6.48,12.69,135.82,135.82,4.62,0,0,498.8,CNF72530611,PARTNER
2831,569,2330,2387,7,4,1789.0,,PAY36995436639,INV-UI232-675058,Completed,Midtrans,0,701.4,0.0,69.49,770.89,0.0,15.42,0,3854,3607.77,CNF21956932,HOTEL
2832,887,2015,1776,12,2,11121.0,,PAY94504214336,INV-AG894-106268,Completed,Midtrans,0,314.45,31.44,27.03,310.04,0.0,6.2,1668,620,4914134.0,CNF65699954,PARTNER
2833,540,30,1883,6,2,8620.0,,PAY81468931779,INV-GH507-726421,Completed,Midtrans,0,0.0,1137.27,0.0,0.0,0.0,101.31,0,5065,0.0,CNF31160000,PARTNER
2834,89,930,2171,1,3,13798.0,,PAY45732746014,INV-UU713-084665,Completed,Adyen,0,350.12,35.01,35.08,350.19,0.0,5.25,0,350,472.76,CNF54263818,HOTEL
2835,637,1200,1517,14,8,13068.0,,PAY39769013121,INV-BZ211-896555,Completed,Internal,0,553.37,83.01,47.62,517.98,0.0,0.0,255,2589,1902.28,CNF19296205,HOTEL
2836,763,430,364,1,2,417.0,,PAY32814354888,INV-LX614-032848,Pending,Midtrans,0,912.16,0.0,83.65,995.81,0.0,19.92,0,0,15783588.5,CNF99899651,HOTEL
2837,1002,1430,1078,4,2,14977.0,,PAY20146790663,INV-FE309-084307,Completed,Xendit,0,635.39,63.54,51.38,623.23,0.0,11.22,4631,623,9878195.5,CNF77052642,AGENT
2838,655,1315,1744,2,9,4794.0,,PAY90446245575,INV-DM529-359183,Completed,Xendit,0,2325.14,0.0,251.98,2577.12,0.0,46.39,51,2577,2035.92,CNF67913384,HOTEL
2839,560,1145,41,2,4,12698.0,,PAY73783892543,INV-FW317-500282,Failed,Midtrans,3,144.01,7.2,14.39,151.2,0.0,3.02,0,0,707.62,CNF57377545,AGENT
2840,446,0,506,1,2,9854.0,,PAY93377769254,INV-IP909-401327,Failed,Midtrans,0,629.3,0.0,62.67,691.97,0.0,13.84,0,0,10967724.5,CNF65642691,PARTNER
2841,534,615,2510,2,6,12595.0,,PAY49255816675,INV-MB322-982509,Failed,Midtrans,0,127.3,0.0,14.59,141.89,0.0,2.84,0,0,21212.55,CNF02077537,PARTNER
2842,502,815,1759,7,4,6882.0,,PAY97312277496,INV-QO367-406072,Completed,Xendit,0,2744.93,0.0,233.47,2978.4,0.0,53.61,0,2978,13938.91,CNF77473791,PARTNER
2843,243,1700,1149,1,2,8945.0,,PAY58822079129,INV-GF479-010329,Completed,Adyen,0,214.48,0.0,27.51,241.99,0.0,3.63,0,725,3835541.5,CNF69742349,AIRLINE
2844,832,500,1950,6,2,3124.0,,PAY78716699411,INV-NY363-841364,Completed,PayPal,0,435.59,43.56,41.22,433.25,0.0,14.73,0,433,6867012.5,CNF94188368,HOTEL
2845,542,1300,2356,13,4,2061.0,,PAY44962832900,INV-AQ041-363934,Completed,Xendit,0,1043.04,0.0,120.38,1163.42,0.0,20.94,517,5817,5444.81,CNF39683825,AGENT
2846,988,30,1481,9,3,7153.0,,PAY27616409075,INV-QM806-166816,Failed,Midtrans,0,859.97,0.0,97.6,957.57,0.0,19.15,0,0,1292.72,CNF66998460,PARTNER
2847,695,1045,67,1,2,5770.0,,PAY08932578695,INV-SR841-133339,Refunded,Stripe,0,1868.69,280.3,140.13,1728.52,1728.52,50.13,0,0,27397042.0,CNF50839472,HOTEL
2848,437,1930,58,1,6,5229.0,,PAY39088631542,INV-ZR015-400195,Completed,Midtrans,0,101.32,0.0,9.48,110.8,0.0,2.22,0,110,16564.6,CNF00210058,AGENT
2849,837,0,1732,1,1,1604.0,,PAY56188528874,INV-JX329-166447,Completed,Xendit,0,198.06,9.9,16.2,204.36,0.0,3.68,0,1021,204.36,CNF03098051,AIRLINE
2850,1020,1615,227,7,2,1370.0,,PAY05571490196,INV-AI742-924296,Completed,Midtrans,0,2147.52,107.38,243.23,2283.37,0.0,45.67,0,2283,36191414.5,CNF48562575,AIRLINE
2851,590,2015,883,1,2,5949.0,,PAY76313223701,INV-UV218-829190,Completed,Adyen,0,542.42,0.0,69.24,611.66,0.0,9.17,0,3058,9694811.0,CNF55149034,HOTEL
2852,839,30,408,13,3,8343.0,,PAY09653692596,INV-VY802-278027,Completed,Xendit,0,527.98,0.0,56.84,584.82,0.0,10.53,0,584,789.51,CNF94962137,PARTNER
2853,72,2345,2284,10,2,11519.0,,PAY49373421026,INV-NC479-435810,Completed,Stripe,0,1492.46,298.49,118.54,1312.51,0.0,38.06,78,6562,20803283.5,CNF66504621,AGENT
2854,723,1945,1524,1,2,12585.0,,PAY98018906933,INV-PJ944-557983,Completed,DOKU,0,105.96,0.0,10.67,116.63,0.0,2.57,0,583,1848585.5,CNF74596554,AIRLINE
2855,1024,45,150,1,2,4356.0,,PAY93455683894,INV-DZ775-068918,Completed,Internal,12,220.84,44.17,20.9,197.57,0.0,0.0,239,197,3131484.5,CNF38521495,AGENT
2856,52,1500,705,5,2,7850.0,,PAY94122023600,INV-HU552-474047,Completed,Xendit,0,348.82,0.0,30.96,379.78,0.0,6.84,0,379,6019513.0,CNF46363639,HOTEL
2857,1008,815,1330,5,2,4960.0,,PAY32193699202,INV-DO290-846076,Failed,DOKU,0,302.21,0.0,36.91,339.12,0.0,7.46,0,0,5375052.0,CNF94094347,AGENT
2858,406,2215,2102,2,2,14669.0,,PAY99383033369,INV-VT073-117448,Partial Refund,Stripe,0,132.99,0.0,15.71,148.7,40.93,4.31,0,0,2356895.0,CNF88339959,HOTEL
2859,906,500,2344,1,5,5164.0,,PAY77877643314,INV-AK248-311904,Completed,Xendit,12,187.4,9.37,14.98,193.01,0.0,3.47,338,193,7044.86,CNF02999120,HOTEL
2860,932,1045,272,2,3,13561.0,,PAY69543020392,INV-DB723-129603,Completed,Stripe,0,139.4,0.0,16.62,156.02,0.0,4.52,0,156,210.63,CNF81924767,PARTNER
2861,335,1145,847,4,2,5987.0,,PAY80464096752,INV-AE244-436042,Refunded,Adyen,6,915.48,0.0,81.92,997.4,997.4,14.96,0,0,15808790.0,CNF75554132,PARTNER
2862,723,2000,353,1,1,9884.0,,PAY08329137620,INV-XR644-763427,Completed,Adyen,3,239.59,0.0,23.67,263.26,0.0,3.95,2208,263,263.26,CNF63310691,AGENT
2863,424,600,1062,5,2,5778.0,,PAY37432517479,INV-OD074-056560,Completed,Midtrans,0,46.75,4.68,5.2,47.27,0.0,0.95,0,94,749229.5,CNF79332356,HOTEL
2864,1049,130,2680,9,2,4684.0,,PAY48321872807,INV-EJ304-597353,Completed,Stripe,0,909.07,0.0,111.42,1020.49,0.0,29.59,0,5102,16174766.5,CNF98845542,PARTNER
2865,934,30,2283,15,3,7556.0,,PAY72370989707,INV-FU627-794842,Completed,Adyen,0,186.42,0.0,15.25,201.67,0.0,3.03,0,403,272.25,CNF20208307,HOTEL
2866,940,1700,1382,1,2,14489.0,,PAY68390230082,INV-IP702-851507,Completed,Adyen,0,215.98,0.0,18.21,234.19,0.0,3.51,179,468,3711911.5,CNF86013028,HOTEL
2867,505,1915,889,6,8,11245.0,,PAY25148309509,INV-QF744-720889,Completed,Midtrans,0,1779.12,0.0,159.93,1939.05,0.0,38.78,505,3878,7121.16,CNF98984701,AIRLINE
2868,153,1630,934,14,1,4808.0,,PAY41568192520,INV-LN732-180293,Completed,Xendit,0,166.77,0.0,17.59,184.36,0.0,3.32,2391,368,184.36,CNF73235142,AIRLINE
2869,780,1030,2153,7,2,1120.0,,PAY60450476528,INV-HW770-090563,Completed,Xendit,0,131.84,26.37,10.75,116.22,0.0,2.09,0,116,1842087.0,CNF92349524,PARTNER
2870,304,1345,118,6,6,3713.0,,PAY08763939452,INV-WQ726-287351,Completed,Stripe,0,140.69,21.1,15.4,134.99,0.0,3.91,0,674,20181.0,CNF81074525,AIRLINE
2871,13,215,1229,14,2,12983.0,,PAY27932925065,INV-OH700-533431,Completed,Midtrans,0,902.66,0.0,88.7,991.36,0.0,19.83,0,2974,15713056.0,CNF52000694,HOTEL
2872,943,745,1021,4,2,4278.0,,PAY75362144439,INV-GX685-029462,Failed,Midtrans,0,161.85,0.0,20.01,181.86,0.0,3.64,0,0,2882481.0,CNF36219036,HOTEL
2873,764,2300,770,5,7,11446.0,,PAY68474991938,INV-EJ114-694105,Pending,Midtrans,0,676.53,0.0,61.53,738.06,0.0,14.76,0,0,1129.23,CNF93820357,AIRLINE
2874,693,545,2250,1,10,10931.0,,PAY19994745827,INV-TB780-398311,Cancelled,Midtrans,0,277.73,0.0,23.3,301.03,0.0,6.02,0,0,2354.05,CNF67597755,AIRLINE
2875,32,1515,2992,1,1,10238.0,,PAY38509401484,INV-XR425-568640,Completed,Midtrans,12,4454.69,0.0,464.58,4919.27,0.0,98.39,0,4919,4919.27,CNF32627301,AGENT
2876,713,1515,2495,9,1,9080.0,,PAY06281617674,INV-FK560-295710,Completed,Xendit,0,129.38,12.94,9.63,126.07,0.0,2.27,0,126,126.07,CNF59346071,AGENT
2877,218,1645,404,1,1,14402.0,,PAY27734439516,INV-AC538-430049,Completed,Midtrans,0,234.07,23.41,19.09,229.75,0.0,4.6,0,229,229.75,CNF21447593,AIRLINE
2878,643,930,2398,2,3,14650.0,,PAY07255137779,INV-AG474-712429,Refunded,Stripe,0,182.34,36.47,14.12,159.99,159.99,4.64,0,0,215.99,CNF46522425,AGENT
2879,574,2030,2458,1,6,7688.0,,PAY68817992868,INV-WR311-992087,Completed,Internal,0,744.19,37.21,91.64,798.62,0.0,0.0,0,798,119393.69,CNF41570061,AIRLINE
2880,195,2145,565,4,2,14383.0,,PAY73436260484,INV-GF580-875875,Failed,Adyen,0,215.02,0.0,18.09,233.11,0.0,3.5,0,0,3694793.5,CNF21442866,AIRLINE
2881,625,1845,2490,13,1,1758.0,,PAY37280987819,INV-RT691-836239,Completed,PayPal,0,1055.76,0.0,102.9,1158.66,0.0,39.39,0,1158,1158.66,CNF01813617,AGENT
2882,195,700,959,1,4,7648.0,,PAY92750438504,INV-OT090-752002,Completed,Midtrans,0,4006.81,601.02,408.99,3814.78,0.0,76.3,544,7629,17853.17,CNF40533689,HOTEL
2883,945,100,671,4,8,10291.0,,PAY56346673809,INV-WC686-787952,Completed,Xendit,0,974.8,0.0,80.1,1054.9,0.0,18.99,0,2109,3874.12,CNF84248174,HOTEL
2884,993,1900,1648,10,1,4810.0,,PAY39061118434,INV-KE516-555231,Completed,Midtrans,0,194.33,0.0,20.75,215.08,0.0,4.3,0,215,215.08,CNF21360806,HOTEL
2885,308,1815,2745,1,1,1489.0,,PAY77800464447,INV-AW079-632298,Pending,Midtrans,0,3535.13,0.0,345.97,3881.1,0.0,77.62,0,0,3881.1,CNF89109531,AGENT
2886,295,800,353,1,2,12304.0,,PAY28286763089,INV-JL934-022777,Completed,DOKU,0,189.84,18.98,20.91,191.77,0.0,4.22,0,191,3039554.5,CNF98392429,PARTNER
2887,91,1800,2779,1,2,9562.0,,PAY26337753828,INV-AE594-772650,Completed,PayPal,6,243.02,12.15,18.59,249.46,0.0,8.48,0,498,3953941.0,CNF51467669,PARTNER
2888,121,2000,1527,2,8,5401.0,,PAY34182888535,INV-LK495-609187,Completed,Midtrans,0,5852.09,292.6,481.16,6040.65,0.0,120.81,0,12081,22184.29,CNF47013635,PARTNER
2889,154,1345,1619,7,6,7137.0,,PAY21632225288,INV-ZU383-248690,Completed,Stripe,0,250.13,0.0,22.26,272.39,0.0,7.9,3921,272,40722.3,CNF06493546,HOTEL
2890,1094,1700,1601,15,5,6634.0,,PAY70922418563,INV-GT284-232531,Completed,PayPal,0,4161.17,0.0,363.13,4524.3,0.0,153.83,0,4524,165136.95,CNF26206985,PARTNER
2891,536,530,2688,6,2,11181.0,,PAY70203384349,INV-NR153-432548,Completed,Adyen,0,455.4,0.0,38.83,494.23,0.0,7.41,0,988,7833545.5,CNF71771655,HOTEL
2892,155,1700,2208,1,2,14697.0,,PAY96109158131,INV-OQ713-386104,Completed,Xendit,0,190.91,28.64,19.3,181.57,0.0,3.27,0,181,2877884.5,CNF47446895,PARTNER
2893,510,2045,167,1,2,8892.0,,PAY06039069716,INV-SW133-157269,Completed,Midtrans,0,222.16,0.0,24.91,247.07,0.0,4.94,283,247,3916059.5,CNF46299083,PARTNER
2894,155,1100,2517,9,2,12144.0,,PAY76976690708,INV-IW411-818844,Completed,Stripe,0,1185.13,0.0,154.01,1339.14,0.0,38.84,0,2678,21225369.0,CNF21598634,AIRLINE
2895,283,2145,563,10,1,14200.0,,PAY40430360419,INV-AE103-871749,Completed,Internal,0,543.98,54.4,56.34,545.92,0.0,0.0,0,545,545.92,CNF19424389,AIRLINE
2896,920,1000,2389,7,2,8579.0,,PAY83461652225,INV-CA787-464065,Completed,Xendit,0,14701.98,47.3,115.63,1014.37,0.0,18.26,4747,1014,16077764.5,CNF77507676,HOTEL
2897,1041,1645,2953,5,2,14829.0,,PAY17336537412,INV-RX538-007008,Completed,Midtrans,0,134.1,0.0,10.85,144.95,0.0,2.9,5515,289,2297457.5,CNF40619835,AGENT
2898,481,415,2671,7,8,14736.0,,PAY50390638215,INV-VY783-881740,Refunded,Xendit,0,1608.11,241.22,109.78,1476.67,1476.67,26.58,0,0,5423.07,CNF89699193,PARTNER
2899,621,130,1178,9,2,8198.0,,PAY07089922331,INV-UY596-468210,Completed,Midtrans,0,269.14,0.0,24.38,293.52,0.0,5.87,0,587,4652292.0,CNF50147813,HOTEL
2900,954,2000,1826,5,2,4912.0,,PAY93704471253,INV-UU761-128283,Completed,Midtrans,0,5623.2,0.0,654.34,6277.54,0.0,125.55,2835,12555,99499009.0,CNF73167850,AIRLINE
2901,849,1700,1136,9,2,7019.0,,PAY68088874377,INV-LG450-864176,Completed,Midtrans,0,412.77,82.55,37.01,367.23,0.0,7.34,300,1101,5820595.5,CNF31711185,AGENT
2902,282,1230,472,2,5,5999.0,,PAY62060961643,INV-BJ651-118613,Completed,Xendit,0,124.24,0.0,15.91,140.15,0.0,2.52,6321,140,5115.48,CNF09871042,AIRLINE
2903,937,745,2802,6,5,4359.0,,PAY89146515331,INV-QX290-173761,Completed,Midtrans,0,1311.58,0.0,114.41,1425.99,0.0,28.52,0,7129,52048.64,CNF85298675,HOTEL
2904,500,1445,2056,1,1,5811.0,,PAY20228640383,INV-EB242-364710,Completed,Midtrans,0,970.9,0.0,113.27,1084.17,0.0,21.68,0,3252,1084.17,CNF92765160,HOTEL
2905,729,745,1600,7,2,5298.0,,PAY91661284642,INV-QX068-923939,Completed,Stripe,0,0.0,19.16,0.0,0.0,0.0,2.43,1539,419,0.0,CNF73002713,PARTNER
2906,1083,830,126,13,2,10493.0,,PAY73616185947,INV-TT667-924151,Completed,Midtrans,0,506.96,0.0,63.32,570.28,0.0,11.41,0,1140,9038938.0,CNF77329022,PARTNER
2907,992,2000,2884,2,2,4134.0,,PAY87212612644,INV-QO759-194620,Pending,DOKU,0,4232.99,211.65,497.2,4518.54,0.0,99.41,0,0,71618859.0,CNF79463295,HOTEL
2908,688,1845,2649,13,2,8477.0,,PAY28403699675,INV-BD634-681077,Completed,Xendit,0,671.87,0.0,70.39,742.26,0.0,13.36,1743,1484,11764821.0,CNF81948606,AIRLINE
2909,292,1615,2808,1,3,11515.0,,PAY34800557000,INV-UX062-500670,Completed,Adyen,0,1056.98,211.4,88.45,934.03,0.0,14.01,0,4670,1260.94,CNF02078922,AIRLINE
2910,385,2015,251,2,2,5885.0,,PAY97104382789,INV-CW593-063306,Failed,Stripe,0,107.44,0.0,9.36,116.8,0.0,3.39,0,0,1851280.0,CNF64423416,HOTEL
2911,114,1830,1729,7,4,4610.0,,PAY56602972997,INV-SS860-772260,Completed,Adyen,0,145.99,0.0,14.12,160.11,0.0,2.4,0,480,749.31,CNF18958123,AGENT
2912,297,630,2996,12,4,11663.0,,PAY76984635435,INV-YM705-124820,Completed,Adyen,0,668.97,0.0,56.41,725.38,0.0,10.88,0,2176,3394.78,CNF64415738,AGENT
2913,168,715,19,6,1,8923.0,,PAY52334427276,INV-WQ558-440287,Completed,Xendit,0,169.47,33.89,13.65,149.23,0.0,2.69,0,298,149.23,CNF11630173,AGENT
2914,930,1345,2208,5,3,5235.0,,PAY11994817629,INV-JI447-547935,Completed,Adyen,0,3155.41,0.0,353.17,3508.58,0.0,52.63,0,3508,4736.58,CNF53812438,PARTNER
2915,347,0,1483,5,2,6186.0,,PAY97324743436,INV-CT562-032027,Completed,Adyen,0,88.95,0.0,11.4,100.35,0.0,1.51,0,200,1590547.5,CNF86615455,AIRLINE
2916,595,1130,93,4,2,2330.0,,PAY53613702876,INV-VJ001-851777,Completed,Midtrans,0,606.9,60.69,44.53,590.74,0.0,11.81,0,2953,9363229.0,CNF33418715,AIRLINE
2917,850,730,1459,5,3,8415.0,,PAY39124664206,INV-XA381-374350,Completed,Midtrans,0,1091.53,109.15,89.17,1071.55,0.0,21.43,710,1071,1446.59,CNF65659888,AGENT
2918,572,415,1334,9,2,75.0,,PAY58833012780,INV-BV039-633199,Completed,Xendit,0,248.42,0.0,29.5,277.92,0.0,5.0,0,277,4405032.0,CNF02351025,AIRLINE
2919,121,2200,1744,2,2,13644.0,,PAY37381142565,INV-MA907-946069,Completed,Midtrans,0,452.99,45.3,51.19,458.88,0.0,9.18,0,458,7273248.0,CNF46537083,HOTEL
2920,716,1000,2036,1,2,8723.0,,PAY01558666680,INV-DB106-162277,Completed,Stripe,12,319.51,47.93,29.19,300.77,0.0,8.72,0,601,4767204.5,CNF34382707,HOTEL
2921,732,130,754,2,2,7102.0,,PAY76180611938,INV-BM914-477612,Partial Refund,PayPal,0,172.7,25.9,17.87,164.67,79.08,5.6,0,0,2610019.5,CNF13459726,HOTEL
2922,794,445,2244,1,2,8391.0,,PAY31313868844,INV-VS528-671010,Completed,DOKU,0,203.92,0.0,24.83,228.75,0.0,5.03,0,1143,3625687.5,CNF99301239,AGENT
2923,544,530,1237,7,2,8650.0,,PAY07406619853,INV-CO326-624744,Completed,Adyen,0,312.96,0.0,35.49,348.45,0.0,5.23,7082,1045,5522932.5,CNF34244101,AGENT
2924,756,1600,239,9,10,9300.0,,PAY88492680825,INV-DG766-605122,Completed,Xendit,0,230.56,0.0,21.53,252.09,0.0,4.54,0,252,1971.34,CNF21045363,AGENT
2925,594,1630,1778,13,2,8128.0,,PAY27641555618,INV-IW028-644103,Completed,Xendit,0,2555.98,0.0,235.16,2791.14,0.0,50.24,2447,2791,44239569.0,CNF43980294,AGENT
